,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
146,"[ 1.23276710e-22  2.60348004e-23 -1.25116181e-22 ...  5.62618875e-23
  8.13888138e-23 -2.76142158e-22]",148.0,25.0,0,0.03,0.305,610,2.417091007923619
147,"[ 6.87093772e-23 -3.35961270e-23  4.57143238e-23 ...  6.19490993e-24
 -6.76635709e-24  9.50312500e-23]",44.0,1.0,1,0.076,0.537,610,0.15673492299921393
148,"[-1.48258966e-22 -1.63636622e-22  5.30729202e-23 ...  4.90946565e-23
  1.08614714e-22 -2.29475328e-22]",132.0,16.0,1,0.128,0.495,610,1.914259624293711
149,"[-1.67524520e-22  3.20053299e-22  3.01438205e-23 ... -1.90220723e-22
  1.27152992e-24  3.34140990e-23]",88.0,70.0,2,0.204,0.456,610,5.937263472358479
150,"[ 6.04583373e-23 -4.03091239e-23  2.60793997e-22 ... -2.80869875e-23
 -2.13460434e-22 -2.95140884e-23]",137.0,130.0,2,0.135,0.556,610,9.774517768726637
151,"[ 2.40198844e-22 -4.08611485e-23 -2.78398213e-22 ... -5.06533469e-23
  1.74375914e-22 -2.55725496e-22]",132.0,3.0,1,0.471,0.5,610,0.37354149092027994
152,"[-1.64313174e-22 -6.13561425e-23 -9.95746427e-23 ...  8.34276319e-23
 -7.17520027e-24 -1.27469688e-22]",140.0,129.0,1,0.535,0.192,610,9.036789937585363
153,"[ 2.40562142e-23 -8.30995430e-23  8.57036907e-23 ...  1.60898744e-22
  5.52042470e-23  1.76050096e-22]",130.0,96.0,0,0.544,0.742,610,6.840084310536401
154,"[ 3.64832235e-23  1.94121446e-22 -1.74756459e-22 ... -1.44314795e-23
 -6.49389027e-23  7.45800971e-24]",132.0,118.0,2,0.352,0.532,610,8.344203823425493
155,"[-2.36222293e-22 -2.00242702e-22 -7.37833431e-23 ...  1.30908611e-22
 -5.52909066e-23 -4.89055468e-23]",84.0,64.0,2,0.14,0.437,610,4.948582027258215
156,"[ 1.64646784e-22 -1.20986989e-22  3.40919448e-23 ...  2.13301352e-22
  9.98278975e-23  1.52573422e-23]",76.0,22.0,1,0.239,0.06,610,2.1294024106498046
157,"[ 1.18713997e-22  1.35300114e-22 -7.02357696e-23 ...  6.18231875e-23
 -1.42723750e-22  2.04170027e-23]",38.0,29.0,1,0.318,0.087,610,2.2967329863395856
158,"[-4.35102785e-23 -1.24987225e-22  1.92262181e-22 ... -1.11586416e-22
  1.18258677e-22  1.99339190e-23]",142.0,22.0,2,0.071,0.401,610,2.536640618925994
159,"[-5.32529876e-23  1.72335853e-22 -1.29239707e-22 ...  1.87732794e-22
 -2.51908880e-22  5.69588311e-23]",115.0,70.0,2,0.451,0.691,610,6.104540950869387
160,"[-5.51437601e-23  2.50614321e-22 -2.39359197e-23 ...  8.76703080e-23
 -1.64766794e-22  8.97600573e-23]",125.0,95.0,1,0.08,0.357,610,7.35363675533096
161,"[-2.49264080e-22  8.64395477e-23  7.08496515e-23 ... -6.36618087e-23
 -4.71136340e-23 -2.28812915e-23]",29.0,18.0,1,0.09,0.377,610,1.482562000173387
162,"[ 7.23549082e-24  8.52652720e-24 -5.82492289e-23 ... -1.10164938e-22
  8.43649116e-23 -4.71178216e-23]",133.0,63.0,2,0.177,0.413,610,5.804767865930177
163,"[ 1.61781268e-22  1.89427032e-22 -2.39425135e-22 ... -1.94631599e-22
  2.37273021e-22  5.93121401e-24]",102.0,75.0,0,0.35,0.67,610,5.836204941867362
164,"[ 2.83839045e-22  2.65564932e-23  5.61024780e-23 ... -7.21679950e-23
  1.89653977e-23 -1.05227990e-22]",71.0,70.0,1,0.04,0.71,610,4.916314333686007
165,"[-2.04796357e-22  8.29634744e-23 -3.21422398e-23 ...  1.51061522e-23
 -3.02770805e-24  7.98131709e-23]",123.0,6.041,1,0.653,0.722,610,0.6963544217657196
166,"[-1.57897990e-23  1.32746072e-22  3.80045949e-22 ... -5.55650973e-23
  2.81818429e-22  1.33789390e-22]",119.0,15.0,1,0.033,0.366,610,1.6572230656730975
167,"[-4.51876655e-23 -1.03204753e-23  1.76547050e-22 ... -1.52134011e-22
  3.02321451e-23  1.93829786e-22]",97.0,89.926,2,0.66,0.244,610,6.384505568813201
168,"[-8.91393198e-25  1.00429500e-22  2.66123392e-23 ...  3.64942134e-23
 -7.39138411e-23 -1.15544680e-22]",96.0,55.0,1,0.054,0.103,610,4.573137602388805
169,"[ 1.70362219e-22 -1.49698137e-22  8.59643026e-23 ... -1.37669466e-22
 -1.76112348e-23  1.88269561e-23]",126.0,65.0,0,0.668,0.365,610,6.313978292383436
170,"[ 1.50251232e-22 -3.00178809e-22  2.27900085e-22 ...  4.00932413e-24
 -2.29418539e-22 -2.02705994e-22]",136.0,34.0,1,0.615,0.533,610,3.3924236189725856
171,"[-3.23943563e-23 -7.02091092e-23  1.97047902e-23 ... -1.34786603e-22
 -6.20847938e-23 -1.02095306e-22]",107.0,78.0,0,0.043,0.686,610,6.3739067894022625
172,"[-1.38133165e-22  7.97192999e-23  1.41512513e-22 ...  5.40346555e-23
 -2.95332117e-23 -1.19057511e-25]",118.0,67.0,0,0.624,0.207,610,5.475619934736933
173,"[-7.69807616e-23  1.25575632e-22  1.80762785e-22 ... -1.29177299e-23
  1.21799051e-23  2.43287342e-22]",145.0,10.0,0,0.467,0.466,610,1.1623947359822628
174,"[ 3.37776650e-22 -1.98552394e-22  2.95636808e-23 ...  2.57200981e-23
  4.47514081e-23 -1.36240224e-22]",121.0,40.0,2,0.396,0.164,610,3.6593238206155303
175,"[ 1.44776030e-22  2.80927401e-22 -4.58537250e-23 ...  1.29623401e-22
  2.43533597e-22 -2.45162796e-22]",75.0,31.0,0,0.798,0.492,610,2.8340760109416836
176,"[ 3.26124233e-23  1.70964025e-23  3.43992969e-23 ... -1.46439569e-22
  4.18835096e-23 -2.50895964e-24]",143.0,64.0,0,0.146,0.294,610,6.719134297104599
177,"[ 1.42323556e-22  8.51373761e-23  2.55516082e-23 ...  1.42323763e-23
 -9.51499517e-23 -2.68352709e-24]",84.0,71.0,2,0.016,0.114,610,5.7009126122125
178,"[ 3.20853012e-23 -1.32569437e-22  4.47017190e-24 ... -2.63968546e-23
  1.80100186e-22 -8.22991491e-23]",136.0,85.0,1,0.028,0.051,610,7.721955347918565
179,"[ 1.65940428e-22 -1.74288792e-22  3.04572736e-23 ... -1.93942058e-22
  1.84255497e-22 -1.20020920e-22]",119.0,13.0,0,0.325,0.137,610,1.5787670882904725
180,"[ 1.04245968e-23  1.61913341e-22 -1.74839499e-22 ... -1.96441998e-22
  2.14635973e-22  2.47292622e-23]",34.0,17.0,2,0.365,0.207,610,1.764984551901609
181,"[-5.67193429e-23 -6.98405472e-23  2.47552979e-23 ...  5.31319712e-23
 -1.70336722e-22  1.96667594e-22]",132.0,106.0,1,0.132,0.747,610,6.209386767584089
182,"[ 2.02277406e-23 -7.23262492e-23  3.09743711e-23 ...  1.01274863e-22
  4.04869782e-23  3.52285223e-23]",78.0,60.0,0,0.245,0.622,610,5.339275718687729
183,"[ 4.06613584e-24  2.63552413e-22  7.06133663e-23 ... -2.76271337e-22
  1.53815255e-22  1.22939582e-22]",65.0,46.0,0,0.445,0.572,610,3.5104766381769195
184,"[-2.09301405e-22  1.72777316e-22  3.07023522e-23 ...  6.93849413e-23
  9.26607882e-23 -4.17374387e-23]",137.0,126.0,2,0.422,0.725,610,8.997301979603886
185,"[ 2.75305937e-22 -1.09266274e-22  2.54230365e-22 ...  2.18974737e-22
  2.94555711e-23  2.67625294e-22]",76.0,1.0,1,0.423,0.322,610,0.1366206928389906
186,"[-5.68093305e-23 -1.35933833e-22  1.73842104e-22 ... -1.45767597e-22
 -1.22957180e-22 -1.03562530e-22]",39.0,36.0,1,0.307,0.161,610,2.525706791298399
187,"[-3.08518161e-23  1.27037188e-22 -1.02649978e-22 ...  7.64312627e-24
  1.40620849e-22 -9.07446860e-23]",98.0,36.0,0,0.367,0.026,610,3.464070789211328
188,"[ 2.88861588e-23 -2.32449387e-22  1.63839313e-22 ... -5.48611148e-23
  4.57815065e-23  5.08993318e-23]",108.0,32.0,2,0.562,0.289,610,3.761710111725261
189,"[-1.04680518e-22 -2.68774869e-23  2.23449548e-22 ...  1.16844543e-22
 -1.02452945e-22  9.19116864e-24]",123.0,7.05,0,0.187,0.562,610,0.843958525866444
190,"[ 1.10162090e-23  4.55234678e-23 -2.20419733e-22 ... -1.32838206e-22
  9.44968243e-23 -1.08067411e-22]",88.0,14.0,2,0.433,0.597,610,1.4008221957437217
191,"[ 9.77849037e-23  6.64296946e-23 -3.57939964e-24 ...  1.17401534e-22
 -1.14124059e-22  1.81516485e-23]",137.0,70.0,0,0.787,0.133,610,5.955757248055369
192,"[ 3.20378887e-24 -2.12538830e-22  1.82303022e-22 ... -2.12188185e-22
  2.72974780e-23 -3.71148966e-23]",143.0,130.0,0,0.558,0.175,610,9.9047773679067
193,"[-7.85353023e-24  1.96077057e-23 -2.84037732e-22 ...  1.55322905e-22
  6.80541997e-23 -9.06378144e-23]",146.0,71.0,2,0.032,0.484,610,6.350156339936821
194,"[-1.06564360e-22 -3.95956334e-23 -8.04810333e-24 ... -2.14671399e-22
  8.36093852e-24 -2.82190816e-23]",70.0,44.0,1,0.484,0.741,610,3.7881338011094345
195,"[-1.64241182e-22  2.24315155e-23  2.46246507e-22 ...  1.23584666e-22
  2.24738621e-23 -2.90534853e-23]",141.0,112.0,1,0.667,0.207,610,8.374234546526846
196,"[-1.09513693e-22 -7.22411191e-23 -3.10604070e-23 ...  9.72214154e-23
 -4.31658449e-23 -2.31519758e-22]",143.0,136.0,2,0.639,0.5,610,10.01343775783188
197,"[-4.20426995e-22  7.94649722e-23 -2.11269910e-22 ... -1.07248528e-22
 -1.38376785e-22 -1.45700566e-22]",97.0,15.147,0,0.744,0.466,610,1.6673073975745776
198,"[-2.09997007e-22  7.89489656e-23 -1.16871882e-23 ...  9.87500801e-23
 -2.54077023e-22  1.33546503e-22]",123.0,49.397,0,0.286,0.625,610,4.192562547139467
199,"[-1.15632677e-22  1.76981809e-22 -1.70863966e-22 ...  1.12323544e-22
  1.39688005e-22 -7.11028546e-23]",26.0,25.0,2,0.431,0.151,610,1.7667209429486863
200,"[ 3.39805405e-23  2.03278876e-23  6.88181678e-23 ... -1.18438768e-22
  2.35446286e-22  2.09181702e-22]",50.0,38.0,2,0.077,0.168,610,2.9901400659902375
201,"[-7.00218879e-23  1.54802801e-22 -7.99893091e-23 ... -2.32675349e-23
 -2.23033162e-23  1.51722120e-22]",84.0,40.0,1,0.287,0.242,610,3.608514717146196
202,"[ 2.39141119e-23 -1.34822076e-23  1.44908707e-22 ...  7.74359956e-23
  2.01267388e-22 -1.74677500e-22]",108.0,100.0,0,0.046,0.519,610,6.792174075622484
203,"[-2.46032457e-22  2.64771204e-22 -8.74399548e-23 ... -2.19360253e-22
  1.19217190e-22  3.60666862e-23]",123.0,100.818,2,0.025,0.104,610,8.114818676464886
204,"[-5.80685768e-23 -5.83956092e-23  7.72387854e-23 ... -2.51421109e-22
  1.62189297e-22  7.99628506e-23]",133.0,67.0,0,0.156,0.43,610,6.425539156911266
205,"[-1.40292971e-22  3.01540489e-23 -2.30940462e-23 ...  1.30280347e-22
  1.00487060e-22  1.16550471e-25]",127.0,7.0,0,0.783,0.393,610,0.8874567934003017
206,"[-1.20350664e-22  6.34116751e-23  1.17558379e-22 ... -1.23885930e-22
 -8.66802277e-24  1.25694648e-22]",68.0,11.0,1,0.386,0.599,610,0.9353657001071534
207,"[-7.31437589e-23 -1.30208301e-22 -5.81364893e-23 ...  2.56307088e-23
  2.40837224e-22 -1.18026943e-22]",41.0,38.0,0,0.235,0.46,610,2.644021168192773
208,"[ 1.70290196e-23 -1.00856177e-22 -5.59651895e-23 ... -2.05684256e-22
  4.33080603e-23  6.23530162e-23]",43.0,23.0,1,0.773,0.784,610,1.8951600634134538
209,"[ 3.79397953e-23 -2.07937796e-22  7.06235069e-23 ...  3.37354099e-23
 -1.19367872e-22  1.78430688e-22]",37.0,17.0,1,0.635,0.028,610,1.5326582818611711
210,"[ 4.19927588e-23  3.14938865e-22  1.39668365e-22 ...  1.58905256e-22
  4.30835654e-23 -5.86282818e-23]",96.0,6.0,2,0.22,0.638,610,0.7140305131917424
211,"[ 1.87752858e-24  1.47854333e-22  6.67272452e-23 ... -3.18056463e-23
  7.74306083e-23 -2.52318975e-23]",98.0,83.0,1,0.179,0.675,610,6.115447926915399
212,"[ 4.99521982e-23  6.96000566e-23  5.98329110e-23 ... -4.87995763e-23
 -2.82364930e-22 -1.44251872e-23]",98.0,51.0,0,0.635,0.729,610,4.2268655883931645
213,"[ 6.45040471e-23  6.12989299e-23  1.33777769e-22 ... -2.01442474e-22
  5.11193024e-23  3.06398673e-23]",107.0,68.0,1,0.084,0.379,610,5.510332434251967
214,"[-1.54702700e-22  2.51046595e-23 -2.01122850e-23 ...  4.70914446e-23
  2.89467637e-22 -1.14557025e-22]",149.0,146.0,0,0.047,0.089,610,9.137568858013797
215,"[-2.98018424e-23  1.72324852e-22 -1.33344321e-22 ...  3.27226199e-22
 -9.57062751e-23  2.25242760e-22]",67.0,24.0,0,0.613,0.751,610,2.5135413342213533
216,"[-8.58990370e-23  7.57796151e-24 -5.82140493e-23 ...  9.09038474e-23
 -7.09373370e-23 -2.12519747e-22]",61.0,59.0,2,0.418,0.779,610,3.91264058020933
217,"[ 1.89567745e-22  7.86185473e-23 -3.82189303e-24 ... -5.91525291e-23
 -2.27341536e-22  5.25332910e-23]",144.0,1.0,0,0.181,0.796,610,0.21659391262570687
218,"[-2.14096818e-22  2.79943550e-22  3.31993714e-23 ... -2.22461404e-22
  4.80978471e-23  6.08409876e-23]",87.0,66.0,0,0.306,0.306,610,4.89738668647664
219,"[ 5.92247263e-23  2.41867244e-22 -8.73309848e-23 ...  3.13187929e-23
  1.27613289e-23 -1.30770839e-22]",67.0,18.0,1,0.23,0.143,610,1.91744494426681
220,"[ 7.62901110e-25  9.86254920e-24 -8.91235080e-23 ...  1.17240564e-22
 -1.24754027e-22  8.41139723e-23]",116.0,85.0,2,0.715,0.024,610,6.381872235319471
221,"[ 9.10611662e-23 -1.04813076e-22  4.93198006e-23 ...  1.11009941e-22
 -6.82050020e-23  6.69852181e-23]",110.0,49.444,0,0.136,0.422,610,3.760112708659243
222,"[-2.91287702e-23 -1.61828236e-22 -1.57770336e-22 ...  3.45280869e-23
 -2.36442124e-22  3.24938715e-22]",140.0,66.0,2,0.159,0.568,610,6.372810211246381
223,"[ 2.78515339e-23  7.69242091e-23 -3.29837416e-22 ... -5.36148703e-23
  9.55307007e-23 -1.84922850e-22]",125.0,102.0,0,0.545,0.486,610,7.3702427828444215
224,"[-9.13095791e-23  5.42855532e-23 -6.02003585e-24 ...  1.28276600e-22
 -5.68004762e-23  5.72740430e-23]",69.0,54.0,0,0.592,0.4,610,3.8119845850718836
225,"[ 1.21322701e-23 -6.43749050e-23 -7.80839158e-23 ...  8.25527527e-23
 -9.50904180e-23  2.18524742e-22]",138.0,117.0,0,0.134,0.181,610,8.268682116543003
226,"[-7.87838879e-23  1.09538452e-22  9.95074169e-23 ... -1.24116370e-22
 -1.72160662e-22  1.91882045e-22]",114.0,51.0,2,0.363,0.031,610,4.970453653463979
227,"[ 1.38113704e-22 -1.71236704e-23 -3.26131905e-22 ...  7.42628589e-23
  6.16662634e-23 -1.20610927e-22]",136.0,22.0,2,0.049,0.255,610,2.683588837761687
228,"[ 1.64055433e-22 -5.71104160e-23 -6.52567108e-23 ...  2.51031562e-22
  4.42666055e-23  1.26780160e-22]",54.0,50.0,1,0.759,0.413,610,3.519823683945978
229,"[-1.45937103e-22 -7.79965039e-23  3.56513050e-22 ...  1.67291022e-23
  1.82464768e-22 -4.12295264e-23]",55.0,53.981,0,0.713,0.709,610,3.942436674986434
230,"[ 1.00177629e-22  1.18487969e-22 -3.00234149e-22 ...  2.28697629e-22
  1.51366181e-22 -8.19496065e-23]",56.0,33.0,1,0.085,0.313,610,3.020260714524953
231,"[-8.50265316e-23  8.69982029e-23 -1.57980240e-22 ...  9.30994445e-23
  4.63111658e-23 -3.34006080e-23]",124.0,77.0,1,0.357,0.59,610,6.841286993695374
232,"[ 3.73765459e-23  1.73478179e-22 -4.93407654e-23 ... -4.92229952e-23
 -1.83343069e-22  1.79874527e-22]",143.0,76.0,1,0.571,0.25,610,6.568355516579241
233,"[-2.13478150e-23 -2.16402907e-22 -1.63927877e-22 ...  7.59081401e-23
 -1.21122380e-22  5.94930142e-23]",133.0,23.0,0,0.175,0.444,610,2.554765957179741
234,"[-2.55044299e-22 -2.91444114e-23  1.35235424e-22 ... -1.79553637e-22
 -9.81810149e-23 -1.99252517e-23]",36.0,4.0,1,0.439,0.319,610,0.4355800890249814
235,"[-1.67698940e-22  7.69593683e-23 -8.68859001e-23 ... -1.62596909e-22
  1.05780317e-22  7.24075491e-23]",94.0,22.0,1,0.003,0.063,610,2.5500609894767523
236,"[-1.25013347e-24 -1.57815476e-22  4.73832509e-23 ... -1.60495723e-22
 -6.46552904e-23 -8.56654517e-23]",140.0,16.0,1,0.704,0.511,610,1.7995134657944967
237,"[ 2.68725592e-24 -2.34535056e-23  4.09435574e-23 ...  1.25938944e-22
  1.09507181e-22  8.80645445e-23]",145.0,98.0,0,0.753,0.33,610,7.930428278876183
238,"[ 1.75288480e-22 -2.91932442e-22  1.42622035e-23 ...  7.76255699e-23
 -3.68105097e-23 -2.31796027e-23]",138.0,82.0,0,0.008,0.304,610,6.230834416985607
239,"[-8.90511653e-23  1.18157189e-22  5.67544142e-23 ... -8.56485528e-24
  1.00086937e-22 -7.27064346e-23]",126.0,101.0,1,0.74,0.729,610,8.539015433893038
240,"[-6.43853767e-23  1.56158172e-22 -3.98786585e-23 ...  1.41330629e-22
  1.02763036e-22 -2.55656934e-23]",149.0,134.0,2,0.202,0.027,610,9.761371096909079
241,"[-8.94746170e-23  7.84137845e-23  2.58142394e-23 ...  1.79098802e-22
 -3.34287796e-23  3.10252602e-23]",55.0,32.585,2,0.243,0.461,610,2.819849518624466
242,"[-1.30950317e-22 -1.44731492e-22 -2.43847649e-23 ...  6.40366677e-23
 -4.02369274e-23  3.22497790e-23]",7.0,6.0,1,0.768,0.34,610,0.28177117466665647
243,"[-1.35765356e-24  1.08269836e-22 -1.40413913e-22 ... -7.29895283e-23
 -3.43833562e-23  2.82126082e-23]",83.0,81.0,2,0.329,0.259,610,5.3817042071556935
244,"[-2.23368999e-23 -5.95521530e-23  1.50735895e-23 ... -1.12613326e-22
  6.51639207e-23 -4.39922729e-24]",112.0,72.0,2,0.488,0.348,610,5.665518785210174
245,"[ 1.20547575e-22  1.31681966e-22 -1.11662171e-22 ...  7.33967667e-23
  4.24000987e-23 -8.28141751e-24]",86.0,84.0,2,0.582,0.451,610,6.277924078025336
246,"[-2.66513666e-22 -1.37370439e-23 -2.26320886e-22 ... -2.69550681e-22
  1.37187994e-22 -1.64208945e-22]",84.0,52.0,0,0.764,0.232,610,4.452222090530826
247,"[ 2.00863614e-23  9.64312402e-24  9.46568068e-23 ...  1.77012140e-22
 -3.72451619e-23  5.38784209e-23]",78.0,8.0,0,0.098,0.731,610,0.8914841612517456
248,"[ 4.55060941e-23  1.51788991e-22  1.30623909e-22 ... -2.22682712e-22
  8.63510977e-23 -2.44370205e-22]",102.0,77.0,0,0.085,0.491,610,5.11741130195318
249,"[-1.82627385e-22  1.04783361e-22  1.72228238e-22 ...  8.03549821e-23
  6.81935048e-24 -1.79722051e-23]",129.0,36.0,2,0.436,0.236,610,3.0418904434496983
250,"[ 1.36494544e-22 -1.38361231e-22 -6.39426537e-25 ...  7.71173564e-23
 -1.14451255e-22  1.66725344e-22]",62.0,1.0,2,0.616,0.723,610,0.12330793821685704
251,"[-7.52699935e-23  5.82844359e-23  1.32746487e-23 ... -1.24884688e-23
  2.24441390e-22 -2.24403501e-22]",70.0,58.0,2,0.021,0.409,610,4.700112913147822
252,"[-2.75806981e-22 -1.67763932e-22 -4.36890535e-24 ... -6.34064451e-23
  4.32667780e-23 -1.90001585e-22]",120.0,81.0,0,0.085,0.559,610,6.809460764479606
253,"[ 9.28719308e-23 -4.90518853e-23 -3.88806338e-23 ... -9.78552007e-23
  2.04029461e-23 -3.00299763e-22]",56.0,23.0,2,0.057,0.377,610,1.9887967771055843
254,"[ 2.15019365e-22 -8.52599536e-23  1.86472927e-23 ...  2.89262742e-23
  1.97431568e-23  2.88965309e-23]",34.0,30.0,2,0.61,0.747,610,2.147505450873152
255,"[-1.52891163e-22 -5.12472752e-23  2.11567998e-22 ... -1.43294542e-22
 -1.43528507e-23 -2.27356274e-22]",143.0,1.0,2,0.155,0.137,610,0.25040243255689565
256,"[-1.72465772e-22 -2.34644656e-23 -1.91157285e-22 ...  1.18428479e-22
 -1.11944519e-22 -7.13860324e-23]",135.0,42.0,0,0.495,0.559,610,4.449446419730007
257,"[ 3.80213519e-23  3.58445567e-23 -9.91171216e-23 ...  2.21932488e-22
 -3.44625693e-22 -1.22646480e-22]",67.0,41.0,1,0.414,0.781,610,3.4723462234177833
258,"[1.88957017e-22 8.35754325e-23 1.29433930e-22 ... 8.43244547e-23
 1.30263467e-22 9.72321116e-23]",69.0,61.0,0,0.014,0.279,610,4.222281512017698
259,"[-1.30992084e-23 -1.03766063e-22  1.46926956e-22 ...  2.86683332e-22
  8.16554233e-23  1.33192658e-22]",39.0,23.0,1,0.666,0.206,610,1.9686147473126125
260,"[ 1.47531614e-22 -8.89018834e-24 -2.81563995e-22 ...  2.22411498e-23
 -6.98132234e-23  2.05392246e-22]",141.0,58.0,2,0.771,0.731,610,5.967491730161657
261,"[-2.92903128e-23  9.41278146e-24 -1.02675033e-22 ... -1.79644256e-22
 -9.99022192e-23 -6.43489647e-23]",70.0,67.0,2,0.698,0.519,610,4.673683493425986
262,"[ 4.03559946e-23  6.23141570e-23 -7.28363710e-23 ... -9.79673429e-23
 -1.94019450e-22 -3.14441126e-22]",136.0,23.0,0,0.567,0.118,610,2.44789876811803
263,"[ 4.45226778e-23  2.43335328e-22 -5.37708413e-23 ... -1.88811063e-22
 -6.42063110e-23  1.77276661e-22]",146.0,73.0,0,0.322,0.751,610,7.139432490607609
264,"[-1.12633441e-22 -2.14755758e-22 -8.01610577e-23 ... -1.96401662e-25
  1.02927594e-22 -2.32147926e-22]",146.0,47.0,0,0.737,0.214,610,5.080018493041445
265,"[-3.56393043e-22  1.88578999e-22 -1.46017447e-22 ...  1.71814158e-23
 -3.40428481e-23  1.62364699e-22]",133.0,6.0,0,0.58,0.079,610,0.6707537035033226
266,"[ 5.34144090e-23  2.04249131e-22 -8.99748707e-23 ... -1.56595603e-22
 -4.03052759e-23  2.52134587e-23]",147.0,123.0,0,0.229,0.095,610,8.55830795001507
267,"[-2.58766547e-22  9.51456756e-23  8.86572822e-23 ...  2.50005551e-23
 -1.21501511e-22 -3.25535182e-23]",107.0,85.0,0,0.069,0.621,610,6.672992954012152
268,"[-2.88436060e-23 -6.64990365e-23  1.09565778e-22 ... -1.78074157e-22
  1.37251017e-22 -1.05149729e-22]",93.0,71.0,2,0.239,0.742,610,5.426018572760742
269,"[ 1.55949130e-22  1.77841880e-22 -2.76613862e-22 ...  3.09379035e-23
  1.93087821e-22 -1.81603862e-22]",140.0,37.0,1,0.425,0.113,610,4.246386010144689
270,"[ 1.07261334e-22 -9.87652339e-23 -1.09320088e-22 ... -1.15168591e-22
  4.38708013e-23 -5.03723910e-23]",104.0,49.0,0,0.418,0.03,610,4.73021901384866
271,"[ 1.02658660e-22 -1.96236794e-22  3.53722147e-23 ...  3.11349544e-24
  1.82805926e-23 -1.51433420e-23]",68.0,24.0,2,0.12,0.123,610,2.219318809963647
272,"[ 2.06712999e-22 -6.65603757e-24 -3.89549122e-23 ...  6.07627432e-23
  2.00327017e-22 -9.38556612e-23]",112.0,107.0,2,0.401,0.222,610,7.908026791433469
273,"[-1.86437113e-22  2.39291880e-23  1.00285001e-22 ... -7.65703763e-24
  4.18797656e-23  7.20562039e-24]",142.0,50.0,1,0.27,0.459,610,4.429688844736129
274,"[-1.47366348e-22  2.33921770e-22 -4.41317731e-23 ... -1.88408852e-22
  3.43646753e-23  8.14652554e-23]",63.0,31.0,2,0.346,0.118,610,2.9465506024185952
275,"[ 2.90957294e-23 -2.07775985e-22  4.05755823e-22 ...  1.72972302e-22
  2.38134914e-22  1.33332489e-22]",80.0,25.0,0,0.139,0.679,610,2.2678573158608075
276,"[-2.05855607e-22 -9.17212979e-23 -1.58434549e-22 ... -1.84826600e-22
 -7.65918732e-24 -1.03118371e-22]",66.0,1.0,2,0.714,0.102,610,0.1069947017301926
277,"[ 7.02094511e-23 -3.13291815e-23  1.19403629e-22 ... -1.10302814e-22
  2.00834507e-22 -1.20232452e-22]",97.0,19.189,1,0.042,0.504,610,2.062869878245334
278,"[ 5.70029019e-23  1.78882603e-22  1.00145947e-22 ... -1.08057669e-22
  3.78235688e-23  1.48853694e-22]",82.0,20.0,1,0.452,0.06,610,2.338139488609946
279,"[-2.23098851e-23 -2.00143286e-22 -3.46161057e-23 ...  4.00970602e-22
 -3.82828776e-24 -1.50524464e-22]",84.0,62.0,0,0.512,0.666,610,4.817292625190604
280,"[-4.20739544e-23  1.27793976e-22  5.63495104e-23 ... -1.03066049e-23
 -9.96661544e-23 -2.16760989e-23]",66.0,62.0,2,0.29,0.441,610,4.856146422476065
281,"[ 1.76392436e-22  3.60736982e-23 -1.56972432e-22 ... -2.89936235e-22
 -1.13296049e-22  6.55422320e-23]",105.0,90.0,1,0.629,0.585,610,6.361415667787114
282,"[-6.67842295e-23 -1.33543204e-22  1.38805005e-22 ... -1.25276320e-22
 -7.54442933e-23 -5.45810618e-23]",61.0,55.0,0,0.392,0.354,610,4.213462519419652
283,"[ 7.01648142e-23  4.57388799e-23 -2.01693677e-22 ...  2.11836072e-22
 -2.37764621e-23  4.98157487e-24]",76.0,67.0,0,0.107,0.195,610,5.49431968979994
284,"[-6.49557056e-23 -1.09474730e-22  1.18596301e-22 ...  1.76600129e-22
  5.02228268e-23  6.07741626e-23]",130.0,112.0,1,0.59,0.512,610,8.396055760760245
285,"[-6.09689675e-23 -2.69183811e-22 -7.87421095e-23 ... -8.98525523e-23
 -9.90592490e-23 -1.35150360e-22]",141.0,41.0,2,0.129,0.402,610,4.338824234344718
286,"[-1.62024672e-22  9.53294542e-23  1.92788980e-24 ... -2.96782609e-22
 -3.14095094e-23 -6.11111893e-23]",110.0,16.139,0,0.048,0.577,610,1.7577414347800506
287,"[-2.37419773e-22  7.50154354e-23 -1.26203553e-22 ... -6.81100819e-24
 -3.82737175e-23 -5.20310039e-23]",113.0,31.0,1,0.767,0.324,610,3.107976625355307
288,"[ 8.82829724e-23  1.58835562e-22 -8.52600508e-23 ...  9.38670952e-23
 -1.00654118e-22 -1.34740869e-22]",82.0,50.0,2,0.337,0.117,610,4.182285773409195
289,"[ 9.15179466e-23  1.17629353e-22  2.30394099e-22 ...  1.71645163e-22
 -9.87282129e-23  7.98862253e-23]",143.0,140.0,1,0.273,0.69,610,9.454003485769201
