,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
146,"[ 1.44041632e-22 -5.37877951e-23 -4.50022175e-23 ...  2.75832704e-22
  1.49605352e-22 -1.57417117e-23]",68.0,39.0,1,0.356,0.633,810,2.38980721280547
147,"[-2.50442714e-22  1.21276538e-22 -1.24829394e-22 ...  2.12232347e-22
 -3.52897957e-22 -1.17176912e-22]",147.0,97.0,2,0.549,0.402,810,6.056247304951727
148,"[-2.67839145e-22  4.57084451e-23  5.45749164e-23 ... -5.69010592e-23
 -2.54705347e-24 -1.83800307e-23]",111.0,48.0,2,0.716,0.114,810,3.2843657689874757
149,"[-1.64973716e-22 -1.34131461e-23 -9.74603824e-23 ...  6.80530992e-23
 -1.01084601e-23  1.89631941e-23]",150.0,70.0,0,0.377,0.346,810,4.60118974858087
150,"[-1.59185374e-22 -1.80349575e-22  7.15143627e-23 ... -1.72641540e-22
 -1.14280215e-22  3.03739939e-24]",129.0,32.0,2,0.238,0.602,810,2.344877884147825
151,"[ 7.51254593e-23  5.42011950e-24 -8.09071204e-23 ...  9.65350690e-23
  1.48104514e-22  2.51720541e-23]",103.0,25.0,1,0.315,0.453,810,2.023198502439681
152,"[ 1.48128226e-22 -6.75294693e-23  7.70658669e-23 ...  1.40624739e-22
  8.99017846e-23 -2.43544516e-23]",142.0,12.0,0,0.389,0.547,810,1.0060371538894952
153,"[ 4.66195120e-23  5.45934505e-23  1.38426957e-22 ...  1.25507630e-22
 -3.42443649e-22  2.45645543e-22]",136.0,86.0,1,0.72,0.713,810,5.158679515972509
154,"[ 1.12331136e-22 -2.54333482e-22  2.82267512e-23 ... -3.44254527e-23
 -3.15997728e-22  5.18177510e-24]",116.0,40.0,2,0.519,0.359,810,3.1027735569468033
155,"[ 7.29955260e-23  4.54318368e-23 -7.19512209e-23 ... -3.03778357e-22
 -1.66970457e-22 -1.76233964e-22]",118.0,72.0,2,0.529,0.403,810,4.870869532139215
156,"[-1.92224455e-22 -9.05402679e-23 -2.48564798e-22 ...  1.74506083e-22
 -7.05576551e-23 -3.82415578e-23]",128.0,111.0,2,0.111,0.703,810,6.259746960034211
157,"[-2.65206416e-22  6.11745941e-23 -2.73974011e-23 ... -1.67130288e-22
 -4.35527019e-23  2.10171883e-22]",145.0,133.0,2,0.78,0.584,810,7.487515157680651
158,"[-9.07955624e-23  2.46991132e-23 -1.54557534e-22 ...  4.44851097e-23
 -3.01386597e-23  5.57553253e-23]",148.0,148.0,1,0.134,0.723,810,7.094474607208951
159,"[-5.54743690e-23 -2.65096288e-23  4.77285404e-23 ...  1.29838087e-22
  6.98481592e-23 -1.84303421e-22]",141.0,19.0,2,0.249,0.155,810,1.4736196833144937
160,"[ 9.60647251e-23  2.02321434e-22 -5.07529989e-23 ... -2.26420045e-22
  1.03694280e-22  1.61920645e-24]",138.0,69.0,2,0.189,0.056,810,4.070609322716551
161,"[ 1.90118894e-23 -1.33890162e-22 -5.95896361e-23 ... -2.31600562e-22
 -2.41769569e-23 -1.33936705e-22]",136.0,89.0,1,0.22,0.431,810,5.553469340448848
162,"[ 1.55297123e-22 -9.17718572e-23 -1.75584673e-23 ...  3.10375986e-22
 -4.05264757e-23  6.57725004e-23]",86.0,27.0,0,0.695,0.14,810,1.9976991433775708
163,"[-5.02334382e-24  1.82058384e-22  1.63187987e-22 ... -2.17147881e-23
 -1.65801788e-22  8.68041272e-23]",145.0,126.0,0,0.466,0.579,810,7.184533123949931
164,"[-3.87887153e-23  1.51082247e-22  2.78973725e-24 ... -8.56775471e-23
 -1.85618685e-22 -7.47515357e-23]",88.0,44.0,2,0.327,0.124,810,3.339613625257241
165,"[ 9.27360953e-23  3.03401095e-22 -1.28069950e-22 ... -8.65158327e-23
  7.32385470e-24 -7.03940480e-23]",96.0,29.0,0,0.698,0.02,810,1.8416449852820527
166,"[ 1.09635336e-22 -5.37600297e-24  7.46791511e-23 ...  5.41400310e-23
  3.32993761e-23  1.38156948e-22]",46.0,11.0,1,0.612,0.406,810,0.885786482883459
167,"[ 1.63259921e-22 -1.37023018e-22  1.58230769e-22 ...  2.58138945e-22
  8.81101440e-23 -2.07297262e-22]",61.0,11.0,2,0.762,0.573,810,0.8223357987165952
168,"[-2.12943402e-22  6.19202550e-23 -2.40412943e-22 ...  2.80305449e-23
 -8.85231693e-23  2.23945441e-23]",65.0,40.0,0,0.731,0.38,810,2.376862880218163
169,"[-2.06934658e-22  1.31661016e-22  2.83493377e-23 ...  5.11386105e-23
 -4.35235384e-23  1.88017637e-22]",125.0,121.0,0,0.107,0.366,810,7.307526610132561
170,"[-3.00698445e-22 -3.65555894e-23 -1.98106158e-22 ... -6.78256377e-23
 -8.80697349e-23 -2.20794779e-22]",115.0,82.0,0,0.233,0.171,810,4.64461166324196
171,"[ 1.18480011e-22 -8.63355413e-23  5.61905479e-23 ... -1.51351872e-22
 -1.12976449e-22  1.81628722e-23]",108.0,23.0,1,0.051,0.171,810,1.907371371037838
172,"[ 7.20759283e-23 -2.54466941e-23 -5.48137393e-23 ... -7.88199851e-23
  3.98547837e-23 -1.18065998e-22]",90.0,46.0,0,0.6,0.016,810,3.1598896486430292
173,"[-4.73045301e-23  4.52191116e-23  2.49267815e-24 ... -5.44063597e-23
 -1.17765653e-22  1.18856184e-22]",86.0,2.0,1,0.668,0.354,810,0.17800077691554
174,"[-1.61651038e-22 -6.66056137e-24 -2.93620573e-22 ... -3.51881165e-22
 -5.48198481e-23  2.48852880e-22]",65.0,39.0,2,0.214,0.277,810,2.6476532357950187
175,"[ 2.82822106e-23  5.76730518e-23  8.43056610e-23 ... -7.31418917e-23
 -2.12260661e-22  7.22182401e-23]",138.0,95.0,2,0.487,0.28,810,6.217357537747492
176,"[ 1.37741339e-22  1.88411260e-22 -9.87510370e-23 ... -1.53585250e-22
 -3.21887852e-23  1.28512098e-23]",69.0,57.0,1,0.036,0.575,810,3.315594379321516
177,"[-8.33495733e-23 -3.40094232e-23  5.20110235e-23 ...  1.23538269e-22
 -4.18469722e-23  2.59632807e-22]",132.0,118.0,2,0.349,0.08,810,6.469305770023797
178,"[ 7.46554636e-23 -1.13629715e-22  1.20658061e-23 ... -1.79800283e-22
 -1.63566498e-23 -1.55019974e-22]",67.0,33.0,0,0.291,0.776,810,2.1579979693379467
179,"[-6.69907333e-23 -1.56882517e-22  2.05853468e-22 ...  2.31763445e-22
 -2.64685366e-22 -3.47496738e-22]",45.0,39.0,2,0.662,0.277,810,2.111391691123657
180,"[-1.01068195e-22  1.85248205e-23  2.01400024e-23 ... -2.53616822e-23
  6.36858856e-23 -4.99792952e-23]",119.0,41.0,1,0.314,0.544,810,3.287803528076201
181,"[-2.07717154e-22  6.85753484e-23 -6.94305803e-23 ...  7.59608970e-24
 -1.16925336e-22  1.07266676e-22]",79.0,53.675,1,0.297,0.308,810,3.4862632152705197
182,"[-1.05915703e-22 -2.57930760e-23 -5.23034467e-24 ... -2.80067441e-22
  2.26139896e-22  6.08872606e-23]",102.0,101.0,1,0.663,0.485,810,4.4664700841105205
183,"[-1.33426190e-22  9.96478299e-23 -3.77144454e-23 ...  1.53029314e-22
  1.75226098e-23 -2.38936253e-22]",142.0,30.0,0,0.096,0.243,810,2.503212620497884
184,"[-1.44831574e-23 -1.61870010e-23  2.29875842e-23 ...  1.91373941e-22
 -1.40998618e-23 -1.92461156e-23]",108.0,33.0,0,0.006,0.76,810,2.472676617217447
185,"[ 2.31874611e-22  1.50203569e-23  1.59076602e-22 ...  2.28045804e-22
 -9.29871774e-23 -1.46453123e-23]",79.0,22.273,0,0.101,0.345,810,1.63048006986832
186,"[ 1.81730528e-22  2.07135615e-22  7.93393538e-23 ... -5.39726466e-23
 -1.09539157e-23  7.75100717e-24]",74.0,29.0,2,0.785,0.155,810,2.0389350784974267
187,"[ 1.17098622e-22  6.47004436e-23  6.08642374e-23 ... -2.21296577e-22
  1.46440530e-22  1.66499320e-22]",31.0,10.0,2,0.773,0.36,810,0.7908969177321931
188,"[-5.43563745e-23  4.75541186e-25 -2.66819002e-22 ... -7.75042745e-23
 -4.27018130e-23  1.13021497e-22]",85.0,21.0,1,0.316,0.233,810,1.465089301405594
189,"[ 9.12175128e-24  2.41383002e-23  1.87034590e-23 ...  3.42253918e-23
 -1.36158285e-23  2.40146078e-22]",92.0,20.0,2,0.519,0.555,810,1.5189057658208673
190,"[ 4.96409630e-23 -3.66558484e-22 -8.15600678e-23 ... -7.18095464e-24
  1.22170660e-22  7.21587863e-23]",129.0,88.0,2,0.632,0.114,810,4.344367558988926
191,"[-2.18786264e-22 -1.18723178e-22  1.49835385e-22 ...  9.21084465e-23
 -1.45856364e-22 -3.28007017e-23]",112.0,112.0,2,0.282,0.07,810,5.745300245555374
192,"[ 1.09406315e-23 -1.58089626e-22  1.09758905e-22 ... -1.30989719e-22
 -5.91078140e-23  1.28044239e-22]",132.0,124.0,2,0.42,0.428,810,6.951878970555386
193,"[ 6.56632886e-23  1.75689282e-23  2.08368176e-23 ... -1.49181959e-22
  2.54874662e-22  1.83662903e-23]",134.0,73.0,0,0.362,0.367,810,4.912578613861889
194,"[ 8.90336439e-23  2.09281237e-22 -1.15631378e-22 ...  1.72620352e-22
 -7.85344135e-23 -4.28502660e-23]",120.0,111.0,2,0.234,0.592,810,6.161603328503086
195,"[ 3.04244104e-22 -3.45384631e-23  2.28954965e-22 ... -1.24980443e-22
  1.19350839e-22 -4.72365644e-25]",117.0,54.0,2,0.034,0.524,810,3.7760218579351674
196,"[ 2.15486717e-22 -1.52126078e-22  8.54458854e-23 ... -1.42003072e-22
  2.53698988e-22 -1.58757933e-23]",85.0,18.0,2,0.401,0.016,810,1.51960451987047
197,"[ 1.04495971e-22 -1.36070835e-22 -2.36730126e-23 ... -7.60368005e-23
 -1.17814320e-22  1.79416201e-22]",92.0,22.0,0,0.146,0.139,810,1.9735184327626283
198,"[-1.30403199e-23 -1.47026296e-22 -8.21186941e-23 ...  1.67818135e-22
  6.58806687e-23 -1.30973591e-22]",128.0,35.0,2,0.672,0.337,810,2.6328433757870426
199,"[-1.31708927e-22 -1.85805285e-22 -7.51500179e-24 ... -3.89079406e-22
  8.88992180e-25  1.58572292e-22]",114.0,21.0,0,0.322,0.735,810,1.6409815953952018
200,"[-2.88712291e-22  1.28570383e-22 -1.44947048e-22 ... -7.49803246e-23
 -1.57954335e-22  7.25310756e-23]",113.0,2.0,2,0.556,0.653,810,0.1935875016931009
201,"[ 3.85349239e-26 -7.95657464e-23  2.09543007e-22 ... -2.14528945e-22
 -1.70009856e-22  1.27962271e-22]",123.0,95.777,1,0.163,0.327,810,5.239543127353865
202,"[-1.42408877e-22  1.85923844e-22 -6.27594683e-23 ... -9.14295353e-24
 -5.23727506e-24 -2.54267321e-23]",93.0,25.0,0,0.625,0.208,810,1.5561002320106132
203,"[3.93105029e-23 5.04851969e-23 1.42069046e-22 ... 2.77874188e-22
 1.28415885e-22 1.26414186e-22]",127.0,55.0,0,0.034,0.326,810,3.8354480930413555
204,"[-1.24276979e-22 -8.07849635e-23 -5.41949295e-24 ... -1.09966366e-22
  9.22109798e-23 -1.74806057e-22]",108.0,8.0,1,0.015,0.334,810,0.7030789460166175
205,"[7.02743558e-23 8.09794729e-23 7.51859466e-23 ... 8.54733820e-23
 1.45611724e-23 1.30166430e-22]",128.0,78.0,0,0.721,0.588,810,4.184753199436336
206,"[-3.89116329e-23 -6.27373978e-24  5.54999192e-24 ...  8.83260716e-23
  7.66743347e-23  5.89909218e-23]",123.0,67.545,0,0.021,0.166,810,3.794831194982713
207,"[-1.46857815e-22  8.74655997e-23 -9.10210508e-23 ...  1.75151309e-22
 -6.11992785e-23  4.20875758e-23]",129.0,31.0,1,0.001,0.496,810,2.3959946021703193
208,"[-4.49498402e-23  1.96000643e-22 -1.37258774e-22 ... -3.74588104e-22
  3.30766772e-22 -3.20035971e-23]",98.0,53.0,1,0.05,0.562,810,3.8481197886142233
209,"[-1.76591484e-22  1.48521283e-22 -6.37257491e-23 ...  7.43724287e-23
  1.08100273e-22 -3.20774972e-22]",117.0,71.0,2,0.28,0.498,810,4.666792276195137
210,"[-6.11320951e-23 -1.02825453e-22  2.51830452e-23 ...  2.16758205e-22
  1.11683327e-23 -7.63059302e-23]",133.0,70.0,0,0.144,0.674,810,4.4204741039607995
211,"[-2.14476331e-22 -1.18998423e-22 -2.84918857e-23 ... -8.76699810e-23
  7.87386086e-24 -9.98210505e-23]",24.0,8.0,0,0.515,0.637,810,0.502429164490749
212,"[-7.32940385e-23  1.18664513e-22 -3.36923284e-23 ... -1.07649215e-23
  8.25684930e-23 -8.57270581e-23]",118.0,113.0,0,0.516,0.086,810,6.456183952471422
213,"[-4.55174905e-24 -5.91590868e-23  2.83206456e-22 ...  7.10241855e-23
  1.44197812e-22 -1.20096301e-22]",86.0,6.0,0,0.451,0.339,810,0.539686582597511
214,"[-1.25443394e-22  2.47009759e-23  2.49454070e-22 ... -1.48534989e-23
 -1.61066660e-22 -4.44128151e-23]",119.0,40.0,1,0.316,0.8,810,3.002116821397773
215,"[-2.47105905e-22 -1.96085701e-23  6.45535233e-23 ...  6.07336585e-23
  1.87226791e-22  1.62061393e-22]",50.0,35.0,2,0.18,0.141,810,2.227820321802479
216,"[-9.65630427e-23  2.52490403e-22 -2.09683575e-22 ...  2.19615659e-22
 -1.14593170e-22 -1.25035392e-22]",111.0,46.0,1,0.222,0.13,810,3.2911092569931033
217,"[ 2.47884369e-22 -7.62180909e-23  2.55750325e-23 ... -2.44178217e-23
  1.32840572e-22  6.91231139e-23]",106.0,29.0,1,0.781,0.258,810,2.341652437097023
218,"[-9.94051462e-24  2.66032036e-22 -1.17620851e-23 ... -1.60164255e-23
  1.28268658e-23 -1.82276353e-22]",140.0,62.0,2,0.077,0.024,810,4.331237214968129
219,"[-5.25031667e-23  1.14907999e-22  3.15366839e-22 ... -6.01614068e-23
  7.12483367e-23  1.04382626e-23]",143.0,66.0,2,0.775,0.777,810,4.674649937455176
220,"[ 3.37703363e-22 -7.33607138e-23  1.43835184e-22 ... -5.59748789e-23
  1.71664256e-23  5.12233841e-23]",108.0,40.0,2,0.383,0.042,810,2.808373021814623
221,"[-1.01865048e-22  7.01665146e-24 -1.50039226e-22 ... -5.07603075e-23
 -4.56545894e-23  1.14111004e-22]",77.0,23.0,1,0.551,0.495,810,1.5482735205256666
222,"[ 1.60803219e-22 -8.82608951e-23 -6.25480392e-23 ... -1.87321696e-22
  6.63466645e-23 -2.24993320e-22]",20.0,5.0,0,0.726,0.308,810,0.3511434843943405
223,"[ 1.32472002e-22  1.10530761e-22 -2.68896700e-22 ...  2.23473573e-22
  2.00321330e-23 -1.30418898e-23]",116.0,20.0,0,0.696,0.323,810,1.702797589435826
224,"[-1.00316784e-22  7.01569802e-23 -1.56602397e-22 ...  3.61283816e-23
  7.92092046e-23 -5.85048886e-24]",130.0,4.0,1,0.523,0.715,810,0.34945925556309076
225,"[-1.37688979e-22 -9.96414901e-23  2.12461614e-22 ...  4.67187134e-23
  3.86110388e-23  7.08077933e-24]",87.0,74.0,2,0.798,0.567,810,4.059393429454736
226,"[-3.77101374e-23  1.83277543e-22  1.17342443e-22 ...  7.88394731e-23
 -6.15437295e-24  8.44460172e-23]",139.0,79.0,0,0.445,0.379,810,5.264033226096401
227,"[-2.33711027e-22  3.14874880e-22  1.22494723e-22 ... -3.76123958e-23
  9.33810654e-23 -1.93492580e-24]",127.0,44.0,0,0.05,0.599,810,3.1123099628523727
228,"[-4.42306066e-23 -2.12757641e-23 -2.21209422e-22 ...  1.08563639e-22
  6.57450342e-23  2.67915386e-22]",78.0,69.0,0,0.748,0.403,810,3.7936533254038176
229,"[ 1.88014357e-22 -1.07667853e-22  1.11293437e-23 ... -1.59591453e-22
 -1.38635926e-22  7.53950536e-23]",120.0,102.0,2,0.448,0.512,810,5.68065069471222
230,"[-1.56926056e-22 -1.51703639e-22  2.85143793e-22 ...  9.92914064e-23
 -7.79887380e-24  6.34166456e-23]",110.0,71.648,0,0.341,0.097,810,4.648054788389797
231,"[ 1.42752638e-22 -1.17793028e-22 -7.55228521e-23 ...  1.51363481e-23
 -1.47552673e-22 -3.02841608e-23]",77.0,57.0,2,0.521,0.123,810,3.320473196809318
232,"[-3.03415694e-23  3.37049426e-22  1.57676896e-23 ... -1.36387948e-22
 -9.97084521e-23  3.33255035e-22]",140.0,135.0,1,0.034,0.063,810,7.6987247240167145
233,"[-1.81852443e-23 -6.18892770e-23 -1.04882017e-22 ...  1.12642028e-22
 -7.16197736e-23 -1.02786038e-22]",107.0,13.0,0,0.325,0.76,810,1.1225863416978354
234,"[-1.28261260e-22  8.04350300e-24 -1.69951277e-22 ... -8.25696382e-23
  1.38743813e-22  1.04144070e-22]",110.0,89.815,1,0.686,0.022,810,5.53158563887745
235,"[ 1.46472908e-22  4.63724848e-23  7.84334982e-23 ...  9.92867935e-23
 -2.43265622e-22 -2.02087046e-22]",131.0,12.0,2,0.223,0.135,810,1.0717698913167013
236,"[-1.39017660e-22  9.14805610e-23  4.39275635e-23 ...  3.36247438e-22
 -3.63542393e-22  2.40565935e-22]",139.0,36.0,0,0.351,0.725,810,2.936970103263478
237,"[-3.25999188e-23  1.39682467e-22  1.39442794e-22 ... -1.69319745e-22
 -5.99654173e-23  2.00332122e-22]",92.0,42.0,1,0.313,0.598,810,2.823865262037718
238,"[ 4.31616151e-23 -4.00470796e-23  1.28517027e-22 ... -1.42335185e-22
  4.02117316e-23 -1.21380194e-22]",143.0,132.0,0,0.053,0.781,810,7.606991031874955
239,"[ 1.85105521e-22  1.01349465e-22 -7.22985807e-23 ... -2.84568080e-22
  3.35180472e-22 -9.08528657e-24]",92.0,44.0,1,0.304,0.305,810,3.181254396611413
240,"[-2.97238237e-23  1.07937994e-23  1.69918302e-22 ...  8.83757357e-23
  2.33449777e-22  7.82608207e-23]",85.0,79.0,1,0.597,0.104,810,3.4479491006355394
241,"[-3.14201065e-22  1.48518378e-22 -3.74616273e-24 ... -2.41531073e-23
 -8.60648594e-23 -2.07779728e-22]",105.0,83.0,2,0.24,0.177,810,4.654594261458676
242,"[ 1.36045227e-22 -1.21123698e-22  2.78446406e-22 ... -7.57954652e-23
 -5.89815650e-24  6.08787983e-23]",34.0,12.0,1,0.162,0.569,810,0.8945201658255229
243,"[ 4.79984129e-23 -9.54297320e-23 -1.18487510e-23 ...  1.18536384e-22
  1.16923005e-22  2.02091779e-23]",128.0,18.0,0,0.402,0.159,810,1.5377913571498794
244,"[ 9.63930277e-23  4.07384237e-22 -1.45443465e-22 ...  1.18344220e-22
  2.58855901e-22  4.33208607e-23]",148.0,109.0,1,0.441,0.241,810,6.861014052207945
245,"[ 1.10970228e-22 -7.83594680e-23 -3.95244819e-23 ... -1.45324920e-22
 -2.96541528e-22  7.65984521e-23]",104.0,51.0,1,0.776,0.149,810,3.4742143052002046
246,"[ 1.54851075e-22 -1.42634400e-22  3.51564810e-22 ...  1.57435266e-22
  8.90667493e-23 -1.13748521e-22]",136.0,110.0,1,0.298,0.778,810,6.618073307468207
247,"[-1.47924104e-22 -3.36281238e-23  4.93350528e-23 ... -4.41869500e-23
  2.01172397e-22 -9.50097847e-23]",146.0,37.0,1,0.27,0.392,810,2.828878763451529
248,"[-1.21612643e-22  1.64888517e-22 -1.63302737e-22 ... -1.49428028e-22
 -4.64981023e-23  1.92852628e-22]",52.0,39.0,0,0.057,0.461,810,2.4176429726914708
249,"[-9.22984366e-24  5.91156271e-23 -1.73919369e-22 ... -8.35310252e-23
 -6.00472653e-24 -9.18003659e-23]",148.0,78.0,1,0.656,0.682,810,4.841208376537091
250,"[-1.48975896e-22 -6.72101553e-23 -7.06463647e-23 ... -8.55636441e-23
  5.75972134e-23 -1.77053343e-22]",94.0,64.0,1,0.128,0.095,810,3.4558679255177234
251,"[ 1.12736018e-22  6.05383616e-24 -2.71421894e-23 ...  2.96970757e-23
 -8.85618227e-23 -1.93388179e-22]",90.0,60.0,0,0.738,0.454,810,3.635175277111251
252,"[-1.64797360e-22 -1.87569588e-22 -4.39170660e-23 ... -1.14339716e-22
 -1.14158351e-22 -9.12580673e-23]",149.0,99.0,1,0.475,0.636,810,5.713076700408919
253,"[ 1.32822146e-22 -2.99379900e-22  8.47203357e-23 ...  5.55901964e-23
 -1.15491258e-22 -5.15837761e-23]",110.0,98.898,1,0.298,0.697,810,5.08771834111466
254,"[ 3.30712340e-23  1.49431837e-22 -5.60734258e-23 ...  1.20584263e-22
  3.91543633e-23 -8.61675357e-24]",110.0,12.102,1,0.675,0.278,810,1.0540760429742417
255,"[-1.55630184e-23  1.37438453e-22 -1.62340304e-22 ... -2.02693230e-22
  4.12631230e-23  1.01105942e-23]",122.0,98.0,2,0.408,0.036,810,5.6999439473219375
256,"[ 4.58173726e-23 -2.59305353e-22 -2.13314480e-22 ...  2.00202955e-22
 -1.23772591e-22  1.79234051e-22]",150.0,43.0,0,0.607,0.165,810,3.3843364403550695
257,"[ 1.76950270e-22 -1.98943147e-23  1.68893860e-22 ...  2.80916249e-23
 -1.37388922e-24  5.01228331e-23]",141.0,6.0,2,0.117,0.555,810,0.6102968571130112
258,"[-1.93010656e-22  9.68421858e-23 -1.43578763e-22 ... -2.24622042e-22
  8.22487338e-23  2.70873782e-22]",120.0,63.0,1,0.193,0.543,810,3.917077334375915
259,"[ 1.68719388e-24 -3.67590120e-24  1.74689447e-22 ... -4.93943969e-23
  1.32282406e-22 -2.96183243e-22]",121.0,73.0,2,0.696,0.111,810,4.4248919382397816
260,"[-2.42669943e-23  2.51336498e-22  5.03217094e-23 ...  1.72199229e-22
  6.57137524e-23 -1.38436914e-22]",142.0,60.0,0,0.0,0.041,810,4.474557952939582
261,"[-4.39213152e-23 -3.81346283e-24  1.42585605e-22 ...  8.20757925e-24
 -1.37377829e-22  1.27786437e-22]",104.0,95.0,2,0.702,0.471,810,4.885368325238683
262,"[ 5.54784461e-23 -2.21694678e-22  1.41803656e-23 ... -9.81012593e-23
 -7.02036218e-23  3.70207643e-23]",123.0,83.678,2,0.304,0.685,810,5.326919097601985
263,"[-9.82360347e-23  7.55762591e-24 -1.62354731e-22 ...  1.47649136e-22
 -4.11679448e-23 -3.20825451e-24]",142.0,11.0,2,0.785,0.265,810,1.094370780637137
264,"[ 1.49161520e-23  2.13763530e-22 -1.60869426e-22 ...  3.29107818e-22
  1.90804637e-22 -7.67557550e-23]",115.0,114.0,2,0.013,0.092,810,6.38816842317042
265,"[ 9.26187873e-23  8.72237717e-23  8.09706590e-23 ... -1.62844850e-22
 -5.55841549e-23 -2.90590704e-22]",131.0,131.0,0,0.62,0.285,810,7.123621488132483
266,"[-6.94159654e-23  8.43773084e-23 -1.78130846e-22 ...  1.54121685e-22
  8.12840718e-23  1.82613994e-22]",124.0,84.0,1,0.36,0.455,810,4.484679792439009
267,"[-5.97980656e-23  1.81362158e-22  1.92102103e-22 ...  1.06449061e-22
  1.43025663e-22 -1.48507614e-22]",69.0,61.0,1,0.729,0.464,810,3.347296514773023
268,"[-1.42847003e-22  4.16112619e-23  1.52009179e-24 ... -4.01322838e-22
 -7.46630966e-23  3.16444788e-23]",97.0,80.832,2,0.351,0.549,810,4.415962776524031
269,"[ 4.87829432e-23  3.48151552e-23  1.39302204e-22 ... -1.70722921e-22
  1.84378837e-22  1.55100743e-23]",125.0,86.0,2,0.63,0.098,810,5.284547429086712
270,"[-3.77949638e-23 -2.47451135e-22  1.64784556e-22 ...  2.91723743e-23
  2.34225470e-22 -4.50539726e-23]",104.0,65.0,1,0.099,0.691,810,4.073958733766301
271,"[ 1.12209378e-23  2.22752094e-23 -4.41698064e-23 ...  5.70915654e-23
  2.64865579e-22 -2.17485131e-23]",123.0,118.967,0,0.093,0.757,810,6.248995499343787
272,"[ 7.69569261e-23 -1.19602198e-22 -8.15269570e-23 ...  2.45966921e-22
  1.65028137e-23 -8.25929732e-23]",106.0,79.0,2,0.194,0.156,810,4.776950303700645
273,"[-5.43600322e-23  2.16749684e-22  1.64762592e-22 ...  2.13549163e-22
 -8.29030476e-23  1.20218469e-22]",124.0,1.0,1,0.46,0.037,810,0.1080327775048829
274,"[-2.41590849e-23 -2.10226057e-22  9.69538764e-23 ... -6.37672637e-23
  1.59166675e-22 -1.85382092e-22]",141.0,47.0,2,0.22,0.337,810,3.87351321701832
275,"[ 8.57729765e-23 -3.34459622e-23 -2.60677472e-22 ...  1.38039554e-22
 -1.92642231e-22 -3.95647820e-23]",68.0,23.0,0,0.642,0.298,810,1.708340395156407
276,"[ 1.35227729e-22 -2.70522499e-22 -6.45675921e-23 ... -3.48337148e-22
  1.00133733e-22  6.66043084e-23]",114.0,61.0,0,0.308,0.541,810,3.969255539655279
277,"[ 2.34007646e-22  8.35856025e-23 -7.50021443e-23 ... -2.28673126e-23
  2.69300909e-22 -2.29081434e-23]",73.0,27.0,2,0.495,0.108,810,2.1379746139767035
278,"[ 2.62820686e-22 -3.52373574e-23  1.07722606e-22 ...  1.01855024e-22
  3.67764292e-23  2.82601830e-23]",142.0,119.0,1,0.372,0.429,810,6.394744874407303
279,"[-1.36420990e-22  1.76628194e-22 -9.58611730e-23 ... -6.24020383e-23
  1.83612548e-22 -7.20741566e-23]",89.0,32.0,2,0.608,0.027,810,2.747953553798361
280,"[ 1.56362550e-22 -1.51931133e-22 -9.74238602e-23 ...  7.59783989e-23
 -1.58306737e-22 -3.08098638e-23]",78.0,13.0,0,0.219,0.05,810,1.0525334513884295
281,"[ 8.87284593e-23 -8.96615266e-23  1.71046843e-23 ... -1.54306533e-22
 -1.29902718e-22  5.24255663e-23]",25.0,21.0,1,0.27,0.161,810,1.2024871518743194
282,"[ 2.03607840e-22  1.65711171e-22 -2.19609995e-22 ... -4.85474288e-23
  2.12322394e-22  3.82110330e-23]",119.0,67.0,2,0.656,0.333,810,4.95138943352196
283,"[ 5.79399912e-23  1.07682059e-22  4.63464519e-23 ... -5.05315885e-23
 -6.76177671e-23 -2.46573674e-22]",82.0,76.0,1,0.017,0.45,810,4.369511072705218
284,"[ 1.67739974e-22 -1.32767083e-22  1.00967971e-22 ... -2.15015531e-22
 -7.25316163e-24  1.73689355e-22]",129.0,83.0,1,0.233,0.066,810,5.439175606672752
285,"[ 9.43304295e-23  3.64674136e-23  1.69384409e-22 ... -1.22954198e-24
 -1.51358875e-22 -2.98472679e-23]",117.0,65.0,1,0.443,0.707,810,4.254091843144291
286,"[ 9.97934727e-23  1.05014281e-22  1.20230005e-22 ... -2.40499095e-22
  1.57231954e-22  9.88447381e-24]",146.0,110.0,0,0.051,0.118,810,6.697907414372237
287,"[ 3.38594000e-23 -1.96017140e-22  1.36583409e-22 ...  8.76655634e-23
 -9.47134847e-23  2.83020744e-22]",127.0,15.0,0,0.498,0.351,810,1.3581953642960514
288,"[-1.19073593e-22  4.24921255e-23 -6.55769291e-23 ... -1.12063269e-22
 -1.36079606e-22 -8.91894595e-23]",80.0,42.0,0,0.257,0.727,810,2.8534494411804583
