,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
145,"[ 1.55501809e-22  3.70686903e-22 -2.49505238e-22 ... -6.70771293e-23
  2.35842496e-22 -1.30726656e-22]",144.0,98.0,1,0.205,0.253,810,5.9246061963557
146,"[ 7.84879373e-23  7.66737748e-23 -1.22151378e-22 ... -7.03528659e-23
 -9.98602045e-24 -3.52169935e-23]",103.0,70.0,1,-0.422,-0.731,810,3.758967424293901
147,"[ 9.15497810e-23 -4.76618243e-23 -1.43055507e-22 ...  2.53876630e-22
 -1.82045103e-22 -2.83161881e-23]",125.0,83.0,0,0.686,-0.609,810,4.638570119451562
148,"[ 2.10927805e-22 -1.41166453e-22  9.28050985e-24 ...  8.12925962e-23
  1.66798683e-22 -7.70088045e-23]",50.0,47.0,0,0.388,0.114,810,2.2389704988123564
149,"[-1.28719927e-22  1.69917266e-22  6.55523732e-23 ...  1.05796255e-22
  1.27616711e-22 -5.21206570e-23]",126.0,15.0,1,0.026,0.493,810,1.2837699829668985
150,"[-3.58080474e-23  2.11222269e-23  1.99786427e-22 ...  2.30586476e-23
 -2.27893949e-22  8.06026312e-24]",127.0,83.0,1,0.748,0.16,810,4.742694053838043
151,"[-2.39076804e-24  1.89376376e-22  1.76059511e-22 ...  1.72569351e-22
 -6.42831452e-25 -1.19512266e-22]",85.0,49.0,0,0.213,0.608,810,2.931704056106723
152,"[-1.06788011e-23 -2.81083464e-22  2.84222736e-23 ... -3.12524680e-23
  6.04871005e-23 -3.14910879e-23]",59.0,43.0,2,-0.716,0.664,810,2.298341756442575
153,"[-7.13684363e-23 -6.43129342e-23  8.93009894e-24 ...  1.49063281e-22
 -1.07517978e-22  1.32924163e-22]",76.0,73.0,0,-0.521,-0.49,810,3.6242972869500636
154,"[-1.47834535e-22  1.79784626e-22 -1.17124601e-22 ...  1.13556727e-22
 -4.95183223e-23  5.30415873e-23]",95.0,75.0,1,-0.491,0.673,810,4.556869292469635
155,"[ 8.10311264e-23  3.54093811e-24  1.41859032e-22 ...  2.05210149e-23
 -9.97262891e-23 -1.06169093e-22]",128.0,65.0,1,0.466,0.338,810,3.9539315856453054
156,"[ 1.68128572e-23  5.43299103e-23 -4.50051917e-23 ...  3.12034188e-23
  3.62926550e-23  1.09627344e-22]",142.0,42.0,1,-0.775,0.004,810,3.1297127231009294
157,"[ 1.33621300e-22  7.67848800e-23  1.58900814e-22 ...  6.74673793e-23
 -3.21975100e-22 -9.80158597e-24]",99.0,30.0,2,0.749,0.207,810,2.434362006359225
158,"[ 1.77931539e-22  2.30421337e-23 -2.35171820e-23 ...  1.47271971e-22
 -1.53502090e-22  1.22755167e-22]",64.0,47.0,1,0.491,0.313,810,2.5150416290492768
159,"[-1.69055155e-22  2.38411419e-23  1.09695599e-22 ... -1.50514146e-22
 -4.49687507e-23 -9.11081528e-23]",132.0,109.0,0,-0.071,-0.443,810,6.253403431276019
160,"[-5.13267612e-23  1.01657248e-22 -1.35704348e-22 ... -1.88179207e-22
  8.44017375e-23 -1.25987559e-22]",101.0,6.0,1,0.0,-0.607,810,0.5638081096318321
161,"[ 9.73930254e-23 -1.21387426e-22 -9.25979610e-24 ...  1.98314821e-23
 -1.11611078e-22  7.49814901e-23]",98.0,83.0,2,-0.333,0.08,810,5.065138504509055
162,"[ 1.85368524e-24  1.22260684e-22  2.74770077e-22 ... -2.03189415e-22
 -7.88006580e-23  1.19454544e-22]",49.0,39.0,1,0.482,-0.462,810,2.40656874211119
163,"[-1.94094878e-22 -6.75954051e-23 -1.87443178e-23 ... -2.09870457e-22
 -4.34627154e-24 -3.48282247e-23]",103.0,6.0,2,0.574,-0.261,810,0.519312053314514
164,"[ 1.91013893e-22  1.19040127e-22 -3.68383502e-22 ... -2.41125577e-25
  1.77846679e-22 -4.27158866e-23]",126.0,103.0,0,0.164,0.237,810,5.635498100767703
165,"[-1.61936911e-22 -3.50905860e-23 -2.78734628e-23 ... -2.23949510e-22
 -7.03884020e-23 -2.81957303e-23]",84.0,41.0,0,-0.36,0.725,810,2.5304964300825032
166,"[-1.14160458e-22  7.28296121e-23 -1.16898555e-22 ...  1.30446543e-22
  6.67760017e-23  6.05439464e-23]",93.0,22.0,1,0.254,-0.721,810,1.507935967563862
167,"[ 1.31352986e-22 -1.19471851e-22  1.68560765e-22 ...  3.35746822e-22
 -1.85715147e-22  3.22149751e-25]",46.0,45.0,2,-0.777,0.585,810,2.144247524169953
168,"[ 1.22994133e-22  1.87373818e-22  2.21814716e-23 ...  1.01586517e-22
 -5.88813437e-23 -1.86570401e-24]",57.0,54.0,1,0.262,0.564,810,2.281120517225557
169,"[ 1.32523092e-22 -7.14004601e-23  1.83041619e-22 ...  2.30246921e-23
  1.31269391e-23  1.90138980e-23]",123.0,54.438,2,0.596,0.462,810,3.933236214090345
170,"[-7.42787509e-23 -1.10975941e-23 -3.52056894e-24 ... -8.63856696e-23
  9.22289050e-23  1.57806020e-23]",130.0,129.0,0,-0.668,-0.42,810,5.8359919182913265
171,"[ 8.91392427e-23 -2.37606355e-23  1.56549833e-22 ...  1.58994264e-22
 -6.96802192e-23  3.19567147e-23]",142.0,29.0,1,0.229,0.267,810,2.350379474307921
172,"[ 2.30648195e-23 -2.88558045e-24 -3.65732598e-23 ...  1.99683859e-22
  1.78492114e-23 -1.09953981e-22]",9.0,2.0,1,-0.753,-0.151,810,0.1566983616058228
173,"[ 9.33763309e-23 -4.97516082e-23  3.94040139e-22 ...  1.55471683e-22
 -4.12204024e-23  2.84315741e-23]",44.0,21.0,2,-0.102,-0.673,810,1.2777704301530926
174,"[ 1.71907414e-25 -1.32104170e-22 -2.17249313e-23 ...  3.61017477e-22
 -1.18909853e-22  2.44542977e-22]",145.0,119.0,0,-0.238,0.668,810,6.404706575901296
175,"[ 1.52647533e-22  2.45097909e-22  1.89256929e-22 ... -8.21279094e-23
 -1.20114250e-23  1.31759507e-22]",81.0,37.0,2,0.161,0.408,810,2.4123059139137406
176,"[ 1.53314466e-22 -1.09868961e-22  6.30648410e-23 ... -1.44189130e-22
 -3.51505247e-22 -1.11998517e-22]",59.0,52.0,1,0.594,-0.735,810,2.937059287483034
177,"[-9.85210413e-24 -3.87424701e-23  2.29124903e-22 ...  3.24024946e-23
 -1.60455970e-23  1.70745083e-22]",40.0,33.0,2,-0.152,-0.545,810,1.7621707863245595
178,"[ 1.95223937e-22 -1.45425698e-23 -1.34783238e-22 ...  2.55223239e-22
  3.80056956e-23  4.52719330e-25]",145.0,101.0,2,0.426,-0.361,810,6.955215517102031
179,"[-4.09812072e-23  8.41890690e-23  9.33026487e-23 ...  1.66169331e-22
 -1.62277516e-22  1.89707297e-22]",65.0,26.0,2,-0.25,0.09,810,1.7222743762237505
180,"[ 1.66895506e-22  1.13067957e-22 -5.84610619e-23 ... -2.08167862e-22
  2.27560676e-23  9.97262746e-23]",119.0,82.0,0,0.055,0.228,810,4.919395325243848
181,"[-1.20330402e-23 -1.53102951e-22 -3.04789823e-23 ... -9.73152771e-23
  2.24039568e-22 -3.82252962e-23]",116.0,85.0,1,0.65,-0.27,810,4.748928666997976
182,"[ 1.37488029e-22  9.66569782e-23 -5.59650087e-23 ... -1.14947070e-22
  5.53306124e-23  2.42168204e-23]",79.0,28.351,1,0.737,-0.097,810,2.207944962002095
183,"[-1.04983952e-23  1.49734882e-22 -2.25935934e-23 ...  6.23419465e-23
  1.89419265e-22  7.04670682e-23]",149.0,2.0,0,0.119,0.085,810,0.21259181270390845
184,"[ 3.16996469e-23 -7.62456396e-23 -1.30740037e-22 ...  7.56080905e-23
 -5.73955829e-23 -3.66988676e-22]",120.0,14.0,0,-0.484,0.105,810,1.078738312653734
185,"[-2.17115453e-23 -2.76259177e-22  7.59753254e-23 ...  2.97489605e-22
 -1.12007744e-23  1.65583957e-22]",141.0,110.0,1,0.497,0.404,810,5.832386646517243
186,"[-6.22828873e-24  5.05344141e-25  2.09543459e-23 ...  5.84588298e-23
  1.76444447e-22 -3.19067098e-22]",104.0,31.0,1,0.7,0.577,810,2.3726701122239997
187,"[ 1.02007272e-22  1.01856381e-22 -1.23247770e-22 ...  1.14052334e-22
  6.18449407e-23 -1.23021615e-22]",122.0,67.0,2,0.666,-0.426,810,4.355551015761824
188,"[-4.58913251e-23 -2.60059384e-22  4.67061872e-23 ...  3.84426671e-23
 -2.80100080e-22 -1.91148492e-22]",129.0,59.0,0,-0.069,-0.515,810,3.763397614985804
189,"[ 4.93047438e-23  1.25557799e-22  1.45428485e-22 ... -5.93288601e-23
  1.19019171e-22 -1.60877297e-22]",142.0,28.0,2,0.206,0.785,810,2.5570813439237727
190,"[ 3.58591163e-23 -9.83934204e-23  1.52807508e-22 ... -1.76221977e-22
 -5.72354288e-23 -4.62413178e-25]",109.0,89.0,1,0.267,0.352,810,5.496547603912407
191,"[-1.69265675e-22 -8.48131670e-23  1.37149767e-22 ... -1.15572836e-22
  7.33075824e-23 -9.66010514e-23]",141.0,86.0,1,0.25,-0.445,810,5.983973877696579
192,"[-9.66294613e-23  2.13829249e-22 -1.08025133e-22 ... -4.25101019e-22
 -1.48790985e-23 -1.46788933e-22]",87.0,81.0,2,-0.772,0.027,810,4.827380057028878
193,"[-3.50649349e-23 -1.53605112e-23 -1.25858471e-22 ...  6.01518643e-23
 -7.06165476e-23  1.25500624e-22]",112.0,17.0,1,-0.502,-0.731,810,1.154012618600138
194,"[ 2.67847842e-22 -6.48402587e-23  1.19499896e-22 ... -3.41349231e-24
  1.23588292e-22 -2.43417114e-22]",111.0,86.0,0,-0.577,-0.452,810,4.305199542857481
195,"[ 5.07035322e-23  4.92747925e-23  4.47415251e-23 ...  7.03834904e-23
 -1.87469743e-22 -5.87021959e-23]",149.0,141.0,0,-0.121,-0.247,810,8.284973625710315
196,"[ 2.63505402e-22 -8.54374487e-23  6.98986373e-23 ...  7.92048804e-23
  9.08499714e-23 -8.49171685e-23]",94.0,70.0,0,0.245,0.09,810,4.726253349067785
197,"[ 1.26357256e-22 -2.43972584e-22 -1.58819917e-22 ... -5.63022517e-23
  1.11837652e-22 -2.30540352e-22]",139.0,35.0,0,0.58,0.767,810,2.5952149970143297
198,"[-8.92772023e-23 -3.41616322e-23 -3.72306389e-23 ...  1.21864788e-22
  5.69981033e-23 -4.22867609e-23]",128.0,116.0,2,-0.489,0.713,810,6.6310136866183615
199,"[ 5.14827376e-23  5.57676015e-23 -2.19592356e-22 ...  6.08222995e-23
  6.85834699e-23  1.08949393e-22]",131.0,20.0,0,-0.125,0.167,810,1.7837645226480074
200,"[-8.36168756e-24  2.60530392e-22 -2.15470245e-22 ... -2.67214236e-23
 -1.41413292e-22  7.31226799e-23]",62.0,36.0,1,-0.655,0.537,810,2.229583258064243
201,"[-1.08425628e-22 -1.09682238e-22  2.38899523e-22 ... -2.63183392e-23
  1.72975825e-22 -8.36370066e-23]",134.0,13.0,0,-0.607,-0.292,810,1.1431675844708309
202,"[-1.64999825e-22  5.49935419e-23 -1.11387869e-22 ...  1.23201147e-22
  7.23170889e-23 -6.42741531e-23]",94.0,30.0,2,-0.411,0.446,810,2.086480495444685
203,"[ 4.68061288e-22 -7.27463908e-23  5.60054773e-23 ...  2.04621681e-22
  3.70374706e-23  7.44200630e-23]",45.0,5.0,1,-0.171,0.353,810,0.4247248899097126
204,"[-8.11067148e-23 -1.18296362e-22  1.95136521e-22 ... -9.39241623e-24
 -2.04224808e-22  1.50651054e-22]",130.0,99.0,1,0.103,-0.675,810,5.39915683780969
205,"[-8.17800083e-23  9.98051669e-23  3.03753357e-22 ... -7.15805629e-23
  5.99055183e-23 -2.39893862e-22]",54.0,14.0,2,-0.337,0.354,810,1.1274988811909572
206,"[ 6.60114155e-23  1.53503972e-22  6.38343625e-23 ...  1.30946036e-22
 -3.67973733e-23  2.42914802e-22]",124.0,17.0,0,0.583,-0.331,810,1.3390796841696733
207,"[-4.78907630e-23 -1.65979287e-22  1.13098391e-22 ... -7.69853336e-23
  7.25372206e-23 -5.59427097e-23]",68.0,64.0,2,-0.354,-0.755,810,3.5507527196315603
208,"[ 6.63567027e-23  1.24521639e-22  1.61822145e-22 ...  2.54192048e-24
 -1.16440857e-22  9.00278016e-23]",122.0,64.0,1,0.37,-0.482,810,3.938299269108908
209,"[ 2.34485294e-22  1.88083772e-23 -2.55391804e-22 ... -7.10327120e-23
  1.93192656e-22  3.94147567e-23]",113.0,34.0,0,-0.625,0.123,810,2.4900159902190206
210,"[-6.34193286e-23  7.90792746e-23  2.60087064e-23 ... -1.26326073e-22
  8.18973098e-23 -1.13008030e-22]",146.0,109.0,1,-0.45,0.06,810,6.673228541696538
211,"[ 2.76934337e-22  6.15467979e-24  6.21358600e-23 ... -6.25573127e-23
  6.96576705e-23 -1.33208833e-22]",94.0,52.0,0,-0.476,0.79,810,3.4869546030613656
212,"[-2.95813915e-22 -1.87052001e-22 -3.15607756e-23 ...  7.01565372e-23
  3.93383998e-23  1.12597681e-22]",131.0,1.0,1,-0.258,0.654,810,0.13074843414966883
213,"[-1.33896685e-23 -1.15059738e-22 -6.53295256e-23 ... -1.33836375e-22
  1.33066815e-22  1.31230171e-22]",112.0,100.0,0,-0.417,-0.119,810,5.779193926676713
214,"[-7.01082664e-23 -5.13126459e-23  2.16993907e-22 ...  1.92357230e-22
  6.77415627e-23  9.75174404e-23]",140.0,74.0,0,0.687,-0.36,810,5.070831853125605
215,"[-1.42842605e-22  1.37890369e-23 -7.76967121e-25 ...  2.16707958e-22
 -1.44344212e-22  2.74520132e-22]",114.0,27.0,0,0.523,0.276,810,2.4994190398314218
216,"[-1.44369530e-22  5.25137414e-23 -1.12477559e-22 ... -1.83966175e-22
 -6.44353666e-24 -3.30735346e-23]",63.0,62.0,2,0.153,0.449,810,3.420180627939841
217,"[-6.05297635e-23  1.55035344e-22  1.83177511e-22 ... -6.32307564e-23
 -7.52782124e-23 -6.38610617e-24]",96.0,31.0,1,-0.682,-0.477,810,2.1326383789394767
218,"[ 1.07033380e-22  1.00390129e-22 -4.14053501e-23 ...  7.35123423e-23
  3.91710527e-24  1.70238396e-22]",146.0,21.0,2,-0.209,-0.093,810,1.6612915177797312
219,"[ 7.39394465e-23 -6.26276706e-23  1.19892739e-22 ... -1.85732429e-22
  3.32793546e-23  9.74182887e-23]",118.0,30.0,0,-0.562,-0.272,810,2.4079952019107047
220,"[ 3.25990667e-23  1.37177671e-22 -1.26790743e-22 ...  4.06696550e-23
 -4.84282508e-23 -2.72363255e-23]",113.0,92.0,2,0.139,0.415,810,5.131427360961705
221,"[ 6.07156809e-24 -4.41450252e-23  3.08531369e-23 ...  3.85885726e-23
 -2.21559899e-22  1.22943551e-22]",45.0,28.0,2,0.146,-0.459,810,1.8975929659481456
222,"[-1.09707535e-22 -1.31172689e-22  1.68492264e-22 ...  1.10878430e-22
 -2.45796333e-22  3.49006281e-23]",92.0,45.0,1,0.043,-0.514,810,2.5994207917978485
223,"[ 1.88373967e-25  4.91149346e-23 -3.93595896e-23 ... -4.50807477e-23
 -3.25933454e-23 -1.89619598e-22]",103.0,19.0,1,0.133,-0.077,810,1.5655670886441762
224,"[-2.35299580e-22  1.28884012e-22  3.39042493e-22 ...  2.13402267e-22
 -2.00259557e-22 -5.54634026e-23]",89.0,53.0,0,0.489,-0.467,810,3.7335184802463983
225,"[-7.60060840e-23 -1.76229628e-22  2.82354631e-22 ... -8.49090720e-23
 -1.39702645e-22  7.33938098e-23]",24.0,14.0,2,-0.056,0.505,810,1.006656053292275
226,"[-5.45593844e-23  2.39929507e-22  4.19105766e-23 ...  8.54277513e-23
  1.13508986e-22 -7.76337790e-23]",147.0,94.0,2,0.066,-0.111,810,6.228746737478539
227,"[-8.36665260e-24 -2.18176958e-22 -3.47477935e-23 ... -1.79815754e-22
 -4.19384994e-23 -1.48585099e-22]",149.0,95.0,2,0.261,0.076,810,6.051633307532096
228,"[ 9.63111810e-23 -8.46570653e-23 -9.17601457e-23 ...  1.51432612e-22
 -1.82450428e-22  3.24156188e-23]",89.0,39.0,1,-0.053,-0.145,810,2.9206424790126286
229,"[-1.20070960e-22 -8.61625659e-23 -1.01577636e-22 ...  2.56001484e-23
 -3.37477058e-23 -1.63867953e-22]",63.0,11.0,1,0.554,-0.688,810,0.9278452061243717
230,"[ 1.56098827e-22 -2.05202994e-22  5.83074020e-23 ... -6.11221249e-23
 -5.87993476e-23 -1.72140618e-22]",125.0,97.0,1,0.106,-0.266,810,6.17281021000267
231,"[-1.32398517e-22  1.81253263e-22 -5.82552559e-23 ... -1.18634595e-22
 -1.12348193e-22  9.71244057e-23]",93.0,73.0,1,0.311,-0.734,810,4.263823347181127
232,"[-2.30532650e-22 -2.74338105e-22 -1.97448176e-22 ...  1.96459409e-22
  2.36615533e-22 -1.40382505e-22]",29.0,13.0,1,-0.026,0.177,810,0.9439374718670708
233,"[ 9.36959199e-23 -7.43172900e-23 -6.76915313e-23 ... -2.53415751e-22
 -1.69361592e-22 -1.06575191e-22]",137.0,40.0,2,0.135,-0.05,810,3.254446405586929
234,"[ 1.61369121e-22  6.59202941e-23  5.80794623e-23 ... -1.54051664e-22
  2.06942826e-22  2.39896378e-22]",139.0,97.0,1,-0.424,0.556,810,4.997241717811106
235,"[ 3.52115415e-23 -1.76523182e-22  6.27775546e-23 ... -8.35984277e-23
 -2.58386119e-23  1.47483249e-22]",87.0,69.0,1,0.124,-0.424,810,3.9378248538211458
236,"[-1.86380485e-22  8.79539355e-23 -1.14864703e-22 ...  2.12818038e-22
 -2.20755573e-22 -2.94678996e-23]",86.0,60.0,0,0.734,-0.747,810,3.773616887534061
237,"[-4.47129476e-23  2.35644852e-22  1.25989075e-22 ... -4.56613645e-23
  4.29100344e-23 -1.72366066e-22]",136.0,81.0,2,0.52,-0.581,810,5.024316871688482
238,"[ 3.92951064e-23  7.22072318e-23 -2.48462741e-22 ... -1.84528236e-22
 -2.34253811e-23  2.45588983e-22]",106.0,70.0,2,-0.742,-0.134,810,4.023753548873938
239,"[-8.33595316e-23  1.38699687e-22 -7.22385964e-23 ... -1.15842424e-22
  5.72289481e-23  4.19412781e-24]",133.0,19.0,1,-0.71,0.0,810,1.4215485154063323
240,"[ 6.43776143e-23 -1.43954602e-22  8.92395407e-23 ... -1.10016099e-22
 -4.27043194e-23 -7.03894189e-23]",21.0,15.0,1,-0.25,0.509,810,0.8252050862361114
241,"[ 6.16781029e-23 -8.44593904e-23 -2.69805911e-22 ...  4.66137451e-23
  6.50745579e-23  1.98750575e-22]",93.0,71.0,2,-0.057,-0.525,810,3.9240906090893475
242,"[ 2.64358845e-22  6.57754258e-24  7.57999048e-23 ... -2.61232004e-22
 -3.64452260e-23 -1.63012531e-22]",36.0,4.0,0,0.626,0.56,810,0.3729202459357186
243,"[ 1.67866234e-22 -1.16075433e-22 -2.20271025e-22 ... -5.50363757e-23
 -1.70980112e-23  7.39787615e-23]",98.0,7.0,1,-0.423,-0.547,810,0.573881699847947
244,"[ 5.98445326e-23 -1.63419990e-23 -8.85891394e-23 ... -2.25164303e-22
  3.19323445e-23  1.75008936e-23]",85.0,6.0,2,0.766,0.1,810,0.5248281690020402
245,"[ 5.33524937e-23  1.75129116e-22 -7.44070780e-23 ... -4.58457374e-23
 -1.20662023e-23 -1.22186350e-22]",118.0,44.0,1,0.397,0.774,810,3.5174214567032696
246,"[-2.27470162e-22 -4.51681836e-23 -1.37300805e-22 ... -1.67046163e-22
 -8.22566023e-23  8.35642855e-23]",126.0,79.0,0,0.472,-0.764,810,5.234777881207818
247,"[-1.18623947e-22 -1.14282786e-22  2.11394833e-22 ...  8.99842868e-23
  2.15373113e-22  4.62835444e-23]",125.0,111.0,1,-0.649,-0.603,810,5.988166459596511
248,"[ 1.13043751e-22 -1.06070473e-22  2.20793518e-22 ...  1.17749622e-22
 -3.82567229e-23 -1.46608328e-22]",134.0,69.0,0,-0.719,-0.331,810,4.900096429670719
249,"[ 3.77546224e-23 -2.94528520e-23  8.89630074e-23 ...  1.35812661e-22
 -2.76494700e-22  9.94882974e-24]",119.0,39.0,1,-0.193,-0.087,810,2.897268128731954
250,"[ 1.53518175e-22 -8.45265227e-24  1.38704106e-22 ...  1.35962343e-22
  1.66374470e-22  1.49794035e-22]",71.0,19.0,1,-0.741,0.716,810,1.6371421959895256
251,"[ 2.01210457e-23 -2.52953247e-22  1.80363701e-22 ...  7.00920361e-24
 -2.91834680e-23  3.41093729e-23]",131.0,104.0,2,-0.786,0.143,810,5.832978063997058
252,"[-6.99832306e-23 -4.45916205e-23  1.40716957e-22 ...  7.70723107e-23
  6.25853487e-23 -4.79651833e-23]",31.0,15.0,2,-0.448,0.236,810,1.0920144777725604
253,"[-8.64202348e-23  2.71407821e-22  5.19929488e-23 ... -1.37391061e-22
 -1.43828356e-23  2.23519270e-22]",52.0,47.0,2,-0.059,0.303,810,2.6542118961817964
254,"[-1.64125894e-22  1.51238892e-23 -9.09305873e-23 ...  1.54582759e-22
  1.05423062e-22 -1.88949953e-22]",82.0,15.0,2,0.609,0.708,810,1.1602251975938433
255,"[-1.10368165e-22 -1.37633137e-23 -8.23604557e-23 ... -2.09779430e-22
  1.35225103e-22 -2.20740842e-22]",148.0,24.0,1,0.141,-0.784,810,2.03516065491917
256,"[ 1.57082677e-22 -5.58704500e-23 -6.06159283e-23 ...  1.54437187e-23
  3.80568295e-23  3.12910940e-22]",147.0,85.0,0,0.6,-0.104,810,5.954750499933038
257,"[ 9.05760692e-23  2.77051550e-22 -1.67315191e-22 ... -1.29131583e-23
 -1.03099318e-22  2.72506228e-22]",91.0,13.0,2,0.522,-0.018,810,1.0630169512884713
258,"[ 8.99240211e-23 -8.51695549e-23  1.73178666e-22 ... -1.97503968e-22
 -1.30430935e-22  4.61026393e-23]",131.0,108.0,2,0.443,0.747,810,6.069060886187886
259,"[ 2.05616882e-22 -1.09171847e-22 -3.11294910e-23 ...  7.27290020e-23
  1.85285173e-22  7.94376167e-23]",125.0,86.0,2,-0.122,0.105,810,5.278678805875008
260,"[ 1.32789877e-22  6.01530570e-24 -1.76556171e-22 ... -9.16507346e-24
  6.07669838e-23  1.64486921e-23]",22.0,1.0,2,0.411,-0.175,810,0.09157224395187717
261,"[ 3.73108520e-23 -1.60287848e-22 -1.47311907e-22 ...  1.10415795e-23
 -2.14656386e-22  4.69311593e-23]",95.0,4.0,2,-0.213,-0.384,810,0.3475990141676252
262,"[ 5.58835208e-23 -4.10301008e-23  6.71556452e-23 ...  1.20729086e-22
 -2.21744740e-22 -2.32647296e-23]",144.0,65.0,1,0.451,0.129,810,3.827502499396773
263,"[-2.87317949e-22  3.17752839e-22  7.87242108e-23 ...  8.33919333e-23
 -3.34226313e-23  8.54041337e-23]",133.0,83.0,0,-0.18,0.714,810,5.038728723543846
264,"[-1.50001415e-22  1.31074898e-22 -1.90139018e-22 ...  1.05385015e-22
 -2.83150957e-22  7.62534537e-23]",132.0,42.0,1,0.221,-0.498,810,3.0694031722223634
265,"[-1.30811320e-22  3.45928925e-22 -1.55714603e-22 ...  3.13506560e-23
  2.60243871e-23  1.14734596e-22]",75.0,54.0,1,0.246,-0.672,810,3.2251760105620884
266,"[-4.96365769e-23  1.02700255e-22  9.70036989e-24 ...  1.27482161e-22
 -2.14767129e-22 -6.18390703e-23]",135.0,98.0,0,-0.663,0.125,810,5.5949996836730165
267,"[-2.07136205e-22  4.08540775e-23 -1.18776928e-22 ... -3.95413841e-23
 -6.20659481e-23 -5.45111123e-23]",109.0,62.0,1,-0.748,-0.712,810,3.865276503288058
268,"[ 9.46321852e-23  1.02274044e-22 -8.07188685e-23 ...  1.83187643e-22
  3.44788007e-23  1.24101160e-23]",64.0,5.0,0,0.458,-0.666,810,0.4152149517799953
269,"[-7.53435912e-24 -1.04084220e-22 -1.21361197e-22 ... -2.30610153e-23
 -1.39766604e-22  1.37509895e-22]",52.0,43.0,1,-0.569,-0.762,810,2.550307823571947
270,"[ 2.03789939e-22 -4.58031680e-23 -1.69150126e-23 ...  5.55684296e-23
 -1.12557755e-22 -1.60219687e-24]",124.0,25.0,0,0.596,0.422,810,1.8765289838496775
271,"[ 7.36847438e-23  6.80750994e-23  1.37712043e-22 ... -5.59360429e-23
 -8.51924030e-23  5.37082236e-23]",17.0,8.0,0,-0.772,0.465,810,0.441592422648416
272,"[ 1.14120205e-22 -1.82902065e-23  6.43976645e-23 ...  1.70113149e-22
 -1.21247915e-22 -1.88982827e-22]",94.0,61.0,0,0.221,0.534,810,3.706101104399633
273,"[-5.83226985e-23 -7.22711929e-23  8.09040091e-23 ...  6.13303755e-23
  1.46387093e-22  6.15474711e-23]",120.0,91.0,2,-0.042,-0.533,810,5.08606458025604
274,"[ 1.54362050e-22 -8.20410100e-23 -7.15970351e-23 ...  1.16483529e-22
 -6.68494569e-23  1.77996943e-22]",63.0,1.0,2,0.707,-0.686,810,0.09306760420769872
275,"[ 7.56020467e-23  2.89561816e-23 -5.79019773e-23 ...  1.22257439e-22
  4.83332974e-23  3.06106232e-22]",150.0,29.0,0,0.772,0.013,810,2.159586614098015
276,"[ 6.22340625e-23 -9.80589486e-23  1.82913503e-23 ...  1.95473739e-22
 -1.71721152e-22 -1.25176974e-22]",139.0,124.0,1,-0.474,-0.375,810,6.4242091106417325
277,"[-8.19911302e-23  1.78644257e-22  3.12842355e-24 ...  2.39010868e-23
  1.69998316e-22  8.63449871e-23]",138.0,39.0,0,-0.556,-0.744,810,2.655354762772598
278,"[-8.31072372e-23  1.59872593e-22  1.39979415e-22 ... -4.79063960e-24
 -6.93959417e-23 -2.70479511e-23]",149.0,69.0,1,0.754,-0.324,810,5.076441786929795
279,"[ 1.53711376e-22  3.96682764e-23  2.35247187e-22 ... -9.87624458e-23
 -6.16247849e-23  1.06408159e-22]",100.0,97.0,1,0.082,-0.183,810,5.160355841418257
280,"[-1.46950859e-22 -3.15684386e-22  7.61351285e-23 ...  8.36173708e-23
 -1.99800349e-23  9.29882540e-23]",122.0,56.0,2,0.243,0.427,810,4.0010938589713065
281,"[-1.00153402e-22 -9.82463041e-23 -5.10453189e-23 ... -9.11824077e-24
 -9.54287976e-23 -9.93725865e-23]",106.0,84.0,2,-0.197,-0.728,810,5.170179286984612
282,"[-1.98855529e-23  5.28096571e-23 -2.17530504e-22 ... -1.75264987e-22
  1.34958087e-22  6.74911707e-24]",92.0,71.0,0,-0.075,0.786,810,3.6628155869675036
283,"[-1.17630498e-22  1.01205643e-22 -7.17657094e-24 ...  1.04657156e-23
  1.99890980e-22  4.34575634e-23]",114.0,55.0,2,0.481,-0.775,810,3.639470822132966
284,"[ 3.40052777e-23  6.93283393e-23  1.22326619e-22 ... -1.12913998e-22
  1.74952745e-22 -3.23979453e-23]",121.0,82.0,1,0.197,0.587,810,5.324011480074765
285,"[ 8.67148189e-23  2.93530141e-23 -1.37976630e-22 ...  1.43957964e-22
  5.54188220e-23 -5.11905246e-23]",86.0,46.0,1,0.086,-0.42,810,3.1140149907260937
286,"[ 3.27239570e-23  6.08962135e-23  9.90140778e-23 ...  4.92348135e-23
  8.06811028e-23 -1.96894359e-22]",148.0,71.0,2,-0.764,0.68,810,4.363929489736751
287,"[ 2.76562868e-22  6.39630758e-23 -1.81586817e-22 ...  3.95986963e-23
 -5.92932108e-23 -3.61313209e-22]",38.0,33.0,2,0.759,0.53,810,1.7330550915110545
