,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
145,"[-2.57465288e-23 -1.32189212e-23 -2.67157846e-23 ... -1.56629858e-22
  3.37710686e-23 -7.96760535e-23]",104.0,97.0,0,-0.244,0.458,610,7.286597079517585
146,"[ 1.05548909e-23 -4.24590484e-23 -7.50637093e-23 ...  6.26611818e-24
  6.07526522e-23  1.10045255e-24]",123.0,38.306,2,-0.484,0.013,610,4.012330772448193
147,"[-8.99388671e-23  2.17869872e-22 -1.57926590e-22 ...  1.46641301e-22
  1.93572714e-22  2.73556100e-23]",101.0,97.0,2,0.24,-0.706,610,6.905256356695726
148,"[-9.84128330e-23  1.80712832e-22  2.96665705e-22 ... -1.86523352e-22
 -5.07681336e-23 -1.28225042e-22]",110.0,92.843,2,-0.685,-0.4,610,6.827753468421312
149,"[-2.18486432e-22 -2.38707697e-22 -1.15940144e-22 ...  2.03431223e-22
  7.04081735e-23  3.53872525e-23]",100.0,15.0,2,-0.291,-0.109,610,1.5550996663927852
150,"[ 9.58280554e-24 -1.71968738e-22  8.54142487e-23 ... -1.12855097e-22
  2.09777523e-22 -3.74900256e-23]",72.0,22.0,0,0.447,0.397,610,2.233077415278774
151,"[-1.22568439e-22 -5.38899971e-23  7.23753057e-23 ... -1.49077226e-23
 -2.45388266e-22  7.18952359e-23]",127.0,109.0,2,0.361,-0.239,610,7.637070375155446
152,"[ 2.21643194e-22 -1.61874614e-22  1.34468894e-22 ...  2.15044340e-22
 -2.39663840e-22 -1.00076924e-22]",83.0,78.0,0,-0.561,0.517,610,5.252565484552518
153,"[ 4.60136492e-23  6.75374293e-23 -1.31896337e-23 ...  5.61533731e-23
 -8.62636893e-23  1.76750166e-22]",98.0,45.0,1,-0.414,-0.304,610,3.467996244084308
154,"[-1.65887411e-22  1.51227269e-23  1.11408428e-22 ...  5.63333058e-23
  2.39467736e-22  2.38862473e-22]",112.0,61.0,1,0.114,-0.582,610,5.912888187989203
155,"[ 3.69762689e-23  4.59886287e-23 -4.21376323e-23 ... -1.07434733e-22
  9.96906460e-23  1.00829846e-22]",102.0,101.0,1,0.555,-0.083,610,6.323135830772598
156,"[ 3.57779513e-23 -1.57389769e-22  1.02983641e-22 ...  3.01863172e-23
 -4.27864723e-23 -1.64519698e-22]",149.0,116.0,2,0.14,-0.354,610,8.920268800169334
157,"[-1.23609026e-22  2.26268157e-22  2.23714759e-23 ... -1.03789932e-23
 -2.15858002e-22  4.73912684e-25]",99.0,60.0,1,0.067,0.602,610,5.101143745561828
158,"[-1.90394202e-22  1.43642094e-22  9.22543617e-23 ...  1.74489062e-22
  2.08785287e-22  2.96807310e-22]",13.0,8.0,1,0.691,-0.365,610,0.7278245820154012
159,"[-1.11235601e-23  2.02223781e-22 -4.11357588e-23 ...  1.87649889e-22
  1.16420233e-22  6.89074914e-23]",147.0,53.0,2,0.574,0.568,610,5.156028278327042
160,"[ 2.76514309e-22  5.14564420e-23  2.47146147e-22 ... -5.31574124e-23
  1.79304581e-22 -8.94849298e-23]",118.0,86.0,1,-0.356,0.37,610,7.515100221398889
161,"[ 1.20107447e-22  2.37506354e-23 -1.06349542e-22 ... -2.11911887e-22
  3.59212975e-23 -3.50998640e-22]",141.0,138.0,0,0.147,-0.577,610,8.139072600323642
162,"[-1.24860047e-23 -5.19163408e-23  7.90690663e-23 ...  5.06573829e-23
  2.05957921e-22  1.28505032e-22]",90.0,39.0,0,0.77,-0.285,610,3.493597024692466
163,"[-2.15721286e-23  5.83679811e-23  1.59222756e-22 ...  1.98527965e-23
  1.58022875e-22 -1.28072990e-22]",101.0,60.0,0,0.483,-0.376,610,5.139876834736996
164,"[ 1.27805358e-22 -1.35430771e-22 -3.88495688e-23 ...  5.89777710e-23
 -6.17554122e-23  2.08034803e-22]",128.0,121.0,0,-0.42,-0.391,610,8.821193681935725
165,"[ 1.70248976e-22 -4.78774869e-23 -3.94598485e-23 ...  1.53454103e-22
 -8.43274303e-23 -1.24760554e-23]",90.0,5.0,1,-0.129,-0.769,610,0.532021369444162
166,"[-5.59920601e-23  3.38767652e-23 -3.61182365e-24 ...  4.48080096e-23
 -2.69255736e-23 -5.31747091e-24]",100.0,57.0,1,-0.452,-0.767,610,4.64897225846725
167,"[-2.05127315e-22  2.72226078e-23  3.07515152e-23 ... -1.25494512e-24
 -2.81199959e-22  2.95199941e-22]",150.0,58.0,0,0.254,0.041,610,5.489503042205588
168,"[ 5.60601644e-23  7.65138158e-23 -1.11632790e-22 ... -1.11054934e-22
 -5.93796903e-23  2.70022370e-23]",50.0,24.0,1,0.239,-0.601,610,2.2506557895048935
169,"[ 1.78322892e-22 -2.37187665e-23  7.15150195e-23 ... -6.86377939e-23
  4.70693317e-23  1.96632183e-23]",146.0,99.0,1,-0.171,-0.674,610,8.183964290325532
170,"[ 1.37320637e-24 -7.77127683e-23 -1.88566877e-22 ...  1.97732386e-23
  2.72666938e-23  1.40785718e-22]",105.0,92.0,2,-0.723,0.658,610,7.086367825522575
171,"[-6.73352819e-23  1.41611762e-22 -2.47639536e-22 ...  4.30259388e-23
 -8.14617160e-23  1.10904793e-22]",64.0,41.0,0,0.076,0.687,610,3.6324291718082375
172,"[ 4.61131961e-24  2.48855995e-23 -1.49506986e-22 ...  1.77634327e-22
 -3.95863323e-24 -1.45235349e-22]",125.0,55.0,2,-0.202,0.567,610,4.758736384177559
173,"[-1.54314453e-23 -4.58961926e-23  1.16656667e-22 ...  8.21613609e-23
 -1.18619201e-22 -8.00206853e-23]",49.0,46.0,2,-0.344,0.375,610,3.131559072968306
174,"[-1.90908286e-23 -1.07429177e-22  1.75077426e-24 ... -1.30050819e-22
  2.02344339e-22 -1.18081430e-22]",107.0,71.0,0,-0.106,0.473,610,6.3649239921473075
175,"[-1.70691648e-23  1.92634661e-22 -7.48564079e-23 ...  2.01313443e-22
 -1.59047940e-22  2.77070542e-23]",129.0,76.0,1,0.625,0.258,610,6.397497892675422
176,"[ 6.46083672e-23 -1.49570472e-22  1.91717435e-22 ...  3.74154715e-24
 -7.83629569e-23  7.06156060e-23]",101.0,43.0,1,-0.138,0.781,610,3.8748378095737013
177,"[-7.28960125e-23 -1.02929073e-22 -5.55391286e-23 ...  6.37566382e-24
  7.28245994e-24 -1.09128735e-22]",90.0,20.0,1,-0.252,-0.217,610,2.226102471706611
178,"[-1.76936503e-22  3.97230278e-23 -1.44689577e-22 ... -1.93484164e-22
 -6.45108986e-23 -4.85963449e-23]",129.0,100.0,0,0.272,-0.169,610,8.133182823755343
179,"[ 1.19187026e-22 -8.44508384e-24  1.17912144e-22 ...  6.14613062e-23
 -1.60244383e-22  1.76894490e-22]",126.0,18.0,1,-0.179,0.21,610,2.1121178883738505
180,"[ 8.74300408e-23 -1.52766606e-22  2.04660358e-22 ... -7.25383074e-23
 -2.24282853e-23  2.38880219e-22]",119.0,104.0,1,-0.078,-0.48,610,6.175412055309476
181,"[ 1.80524129e-22 -1.55487072e-22 -7.51036481e-23 ... -3.40515271e-23
  1.54543278e-22 -7.52242883e-23]",65.0,23.0,0,0.354,0.016,610,2.323683874353904
182,"[-4.26893975e-23  2.06796205e-23  1.12726657e-22 ... -2.06991180e-22
  8.79200102e-23 -1.13690303e-22]",133.0,43.0,0,-0.579,-0.337,610,4.22619126598203
183,"[-1.15099872e-22  1.47900053e-22  1.31165527e-22 ... -2.26109472e-22
 -1.50897435e-24  1.82459740e-22]",143.0,87.0,1,-0.207,-0.377,610,7.477148104772131
184,"[-2.24391415e-22  4.84570748e-23 -8.98275729e-24 ... -2.59984361e-23
 -4.71281776e-23 -4.06410620e-22]",85.0,69.0,2,0.531,0.65,610,5.025502993532778
185,"[-2.38149467e-22  1.41455201e-22 -1.73337761e-22 ... -5.00824677e-23
  2.73694747e-22  3.91015692e-22]",66.0,15.0,0,0.356,0.798,610,1.7200781459385335
186,"[ 1.43710527e-22  6.05242869e-23  1.03415550e-22 ...  8.62068315e-24
 -7.28814296e-23  2.02937025e-22]",124.0,89.0,0,-0.533,0.683,610,6.535445868105353
187,"[-7.14599365e-23 -7.09720207e-23 -7.85288506e-23 ... -1.10736469e-22
  1.88382363e-23  8.22424872e-23]",51.0,49.0,2,-0.495,0.197,610,3.0527374076549245
188,"[ 6.10567362e-23  1.32925735e-22  2.33026154e-22 ... -3.44313585e-22
  1.21071314e-22  1.22636300e-22]",51.0,33.0,2,0.339,-0.487,610,2.742559823737555
189,"[ 6.24177579e-23 -1.79288555e-22 -5.32480089e-23 ...  6.82570581e-23
 -1.61385156e-22  1.01501527e-22]",114.0,105.0,2,0.193,-0.385,610,7.425921052570478
190,"[-8.41392262e-23 -2.02987548e-22 -4.68380092e-23 ... -1.82855514e-22
 -1.88613244e-22  1.57583240e-23]",91.0,21.0,0,0.159,-0.086,610,2.3029163103194072
191,"[1.86568851e-22 4.23596493e-23 1.00136056e-22 ... 8.83827002e-23
 1.51279697e-22 6.02704101e-23]",140.0,21.0,0,0.096,0.498,610,2.3922888858077367
192,"[ 4.05582842e-23 -1.52201973e-22  1.16163326e-22 ... -9.68307765e-23
 -1.16077432e-22 -1.04268022e-22]",45.0,17.0,1,-0.358,-0.481,610,1.4685585363360267
193,"[ 1.41411791e-22  4.12870093e-24 -1.32485164e-22 ... -3.87761446e-23
  3.29911082e-23  1.36217187e-23]",13.0,12.0,0,-0.294,0.439,610,0.8147388320492702
194,"[ 1.41765101e-22 -2.68403713e-23 -1.24817939e-22 ... -8.94498545e-23
 -8.01775045e-23  2.65664113e-22]",76.0,76.0,1,0.705,0.024,610,5.11302878643323
195,"[ 4.22369032e-23 -1.94890379e-22 -4.01243644e-22 ...  1.80319760e-23
 -3.16873235e-22  6.61057535e-23]",134.0,48.0,1,0.374,-0.439,610,5.173879218615352
196,"[ 2.24478001e-23  9.88168308e-23  1.53196997e-22 ... -8.19410024e-23
  5.23893172e-23 -2.39446517e-23]",106.0,104.0,0,0.201,0.11,610,7.559067178948845
197,"[-1.13836077e-22  4.04906554e-23 -4.70563738e-23 ... -1.18118047e-22
  2.28317568e-22 -1.95514450e-22]",143.0,33.0,2,0.078,0.22,610,3.469449148823131
198,"[-2.13676275e-22  1.42048586e-22  2.37015654e-22 ...  2.85172644e-23
 -3.24379407e-24 -7.92028626e-23]",140.0,96.0,2,-0.418,-0.008,610,6.89390533909749
199,"[ 1.58963356e-22  2.31840960e-22 -2.01498971e-23 ... -1.95714069e-23
 -2.24629617e-22  9.23836489e-23]",41.0,7.0,0,-0.591,0.15,610,0.7481990253388721
200,"[-1.09140290e-22 -6.72764763e-23  7.30490350e-23 ...  4.30268451e-23
 -1.10193194e-22  8.62195755e-23]",98.0,62.0,2,0.07,0.4,610,5.268014999949138
201,"[ 7.74668450e-23 -4.40555868e-23 -1.34734871e-22 ... -1.30324249e-22
  2.42775459e-22 -2.17629116e-23]",46.0,10.0,1,0.631,0.319,610,0.8869606459374904
202,"[-3.04218506e-22 -1.91141653e-22  7.35079030e-23 ...  4.54993159e-23
 -7.89316701e-23 -8.14488534e-23]",39.0,39.0,1,0.72,-0.377,610,2.673791853498728
203,"[-8.87486933e-23  2.80197648e-23  1.15874215e-22 ...  5.47937481e-23
 -3.67892628e-23 -2.56254240e-23]",91.0,90.0,0,-0.157,-0.652,610,6.418705018944388
204,"[-1.33662547e-22 -8.27304574e-23 -8.85569960e-23 ... -1.68070498e-23
 -5.52562727e-23  1.14846995e-22]",144.0,91.0,0,0.083,-0.474,610,7.7340949799914505
205,"[ 7.26988757e-23 -1.95161073e-22  4.75319019e-23 ...  7.78636399e-23
 -1.03050888e-22  6.49080558e-23]",32.0,31.0,0,0.327,-0.135,610,2.1220283849502795
206,"[ 1.08473420e-23 -6.99784163e-23  5.29460809e-23 ... -1.92254202e-22
 -1.26343605e-22 -5.12455103e-23]",97.0,42.432,1,0.534,-0.119,610,4.187716222958235
207,"[-1.28255581e-22 -8.98490705e-23 -1.93552909e-23 ... -2.20052447e-22
 -9.89343388e-23 -1.47160920e-22]",135.0,15.0,1,-0.732,0.265,610,1.437846404810709
208,"[-5.22045554e-23 -2.16935068e-23 -5.29312905e-23 ... -1.41847444e-23
 -1.19871707e-22 -9.02460510e-23]",92.0,47.0,2,-0.567,0.408,610,4.325120719835106
209,"[8.93470205e-23 1.66113319e-22 1.81128557e-22 ... 4.19373541e-23
 2.97603662e-23 8.67844786e-23]",105.0,21.0,1,-0.611,0.311,610,2.053010482082344
210,"[ 2.06750768e-23 -2.94324028e-23  1.85739423e-22 ... -2.31140996e-22
  1.62022948e-22 -3.02294900e-22]",61.0,61.0,0,0.418,-0.204,610,4.278681251780454
211,"[ 6.75196121e-24  2.80963043e-22 -1.73152493e-23 ...  9.09204269e-23
 -2.87322019e-23 -6.47713553e-23]",109.0,58.0,2,-0.392,-0.323,610,5.096195628956168
212,"[-3.54279096e-22  2.16817083e-22  1.70571594e-23 ...  1.06146633e-23
 -1.20446214e-22  8.48914181e-23]",62.0,57.0,1,0.607,-0.334,610,3.491154276940204
213,"[-6.21155480e-23 -1.43094372e-22  1.82946727e-22 ...  1.54264026e-22
 -9.53081575e-23  1.40202068e-22]",138.0,111.0,2,0.433,0.079,610,8.331995157734523
214,"[ 4.05966120e-23 -7.59877989e-24  3.10528474e-24 ... -1.32295098e-22
  2.51816735e-23 -1.07346433e-22]",65.0,8.0,1,0.202,0.222,610,0.9391873336716647
215,"[ 1.01816249e-22 -6.24513009e-23  1.76824053e-22 ... -8.34302299e-23
 -7.26821197e-23  8.43359625e-23]",107.0,82.0,1,-0.437,-0.584,610,5.598990800964802
216,"[-9.65548201e-23  4.04464509e-23  8.27545507e-23 ...  1.86721206e-22
  5.23231220e-23 -1.98193337e-22]",149.0,62.0,0,-0.301,-0.257,610,5.263999344551657
217,"[-1.42477474e-22 -9.61312924e-23  9.95336795e-23 ... -3.52280718e-23
  9.80112912e-23  3.79670968e-23]",120.0,62.0,1,0.77,0.446,610,4.822863320816283
218,"[ 8.12241590e-23  6.19188375e-24  4.24074871e-23 ... -9.78858834e-23
 -1.14245187e-22  5.51913875e-23]",71.0,12.0,2,-0.533,-0.422,610,1.163515889814601
219,"[-1.13915059e-22  7.02471592e-23  7.14370658e-23 ... -4.16116827e-23
  7.32113200e-23 -2.23775090e-22]",31.0,11.0,1,-0.664,-0.242,610,1.1189977170733325
220,"[-1.15050590e-22  1.77799792e-22 -3.59889602e-22 ... -8.12385963e-23
  4.08179978e-23  9.34477635e-23]",65.0,39.0,0,0.19,-0.462,610,3.0365636955048476
221,"[ 4.85339215e-23 -1.45231282e-22  1.27051503e-22 ... -1.17857845e-22
 -1.75918462e-23  1.66349774e-22]",101.0,30.0,1,0.25,0.082,610,2.857095695279144
222,"[ 5.06127439e-23 -1.30096345e-23  1.00131808e-22 ...  2.03451060e-22
  4.82231604e-23 -1.98998343e-22]",95.0,45.0,1,-0.201,0.206,610,3.6261408035441236
223,"[-2.05132796e-22 -3.68540506e-22  1.80002440e-22 ... -2.98575377e-25
  3.07609849e-23 -5.34526964e-23]",101.0,50.0,0,0.253,0.438,610,4.534210171414361
224,"[ 3.34893226e-22  7.53865121e-23 -9.92573285e-23 ... -1.75513731e-23
  2.05567801e-23 -4.64716207e-23]",117.0,99.0,1,0.274,-0.189,610,7.558449291861256
225,"[-1.02906503e-22 -4.24477381e-23 -8.26599477e-23 ... -6.22276205e-23
 -1.45116615e-22  1.84119254e-22]",114.0,6.0,2,-0.443,0.341,610,0.5544474587280279
226,"[-3.61996777e-23  2.11709616e-22  1.40649681e-22 ... -1.02914685e-22
 -4.67210884e-24 -1.91700535e-22]",74.0,23.0,0,0.605,0.616,610,2.4698512191844104
227,"[ 1.58604357e-22  1.32220346e-23 -2.03505333e-22 ... -3.09875906e-22
  3.53143946e-22 -1.97523633e-22]",72.0,62.0,1,-0.221,0.147,610,4.89241876763531
228,"[ 1.28929646e-22 -2.31770810e-22  1.48834420e-22 ...  5.22547034e-23
 -1.19071817e-22 -2.83520720e-24]",85.0,83.0,1,0.263,-0.057,610,5.680993008033333
229,"[-7.94793583e-23  1.79038090e-22 -2.20587391e-22 ...  2.51022893e-24
 -9.08940349e-23  1.38329155e-22]",128.0,100.0,0,0.523,0.16,610,7.2264269582618255
230,"[ 4.25596160e-23  3.11278533e-23 -1.76165758e-22 ...  1.01841161e-22
  1.96192931e-22  1.44797821e-23]",131.0,35.0,2,-0.302,-0.412,610,4.069655915929143
231,"[-1.30799264e-22 -1.44920590e-22  1.48708183e-22 ... -5.77610588e-23
 -8.01864840e-23 -8.97981578e-23]",139.0,45.0,1,0.531,-0.767,610,4.742643567820921
232,"[-1.17097121e-22  7.33436015e-23 -8.90922898e-23 ...  7.91595939e-23
 -4.09394384e-23 -4.84357635e-23]",147.0,115.0,0,-0.719,0.754,610,9.249346637628204
233,"[ 2.82641461e-22 -7.29716045e-23  2.91503225e-23 ... -2.37447490e-23
 -6.85871915e-24 -1.68036144e-22]",131.0,65.0,2,0.731,-0.486,610,6.251042846374479
234,"[-4.59994345e-23  1.35195241e-22  7.65556366e-23 ... -2.02525636e-23
  1.74624494e-22 -8.30979507e-23]",103.0,16.0,0,-0.187,-0.182,610,1.8163115771256728
235,"[ 7.09790398e-23  2.57682824e-23 -1.64485755e-22 ...  1.22030251e-22
 -3.89859943e-22 -3.24400702e-23]",147.0,133.0,2,0.599,0.347,610,8.872848155476682
236,"[ 3.80069065e-23 -1.57382801e-22  1.22802829e-23 ...  2.54057695e-22
  1.08549552e-22 -1.76792979e-22]",88.0,73.0,2,0.532,0.366,610,5.092728818028324
237,"[-1.77319071e-22  2.41836746e-23 -1.16069310e-22 ...  1.03781443e-22
  2.16126892e-22 -1.20033255e-22]",116.0,92.0,1,-0.43,-0.629,610,5.936506848495458
238,"[ 5.43441394e-23  1.75167227e-22 -7.74318953e-24 ... -1.21990468e-22
  1.49211003e-22  7.74884727e-23]",123.0,31.248,2,-0.39,-0.747,610,3.289499616531556
239,"[-1.29386793e-22  1.71036835e-22 -2.11620167e-22 ...  1.66947293e-22
  6.32553951e-23 -7.19911985e-23]",135.0,68.0,0,0.711,-0.269,610,5.398811651451672
240,"[ 1.61614660e-22  1.37428993e-22 -8.70618983e-23 ...  1.81046331e-22
  5.32491685e-23 -5.06922206e-23]",129.0,38.0,0,-0.715,0.016,610,3.5521737649615663
241,"[-3.53333635e-23 -5.42918045e-23  7.58056730e-23 ... -2.41914692e-22
  1.86030118e-22  1.91959099e-23]",135.0,119.0,0,-0.553,0.175,610,8.876585211041451
242,"[-7.94671418e-23 -7.14310254e-24  2.07886658e-23 ...  2.16692686e-22
  1.06824473e-22 -1.12540919e-22]",126.0,72.0,1,-0.289,0.274,610,6.61165461929664
243,"[ 1.94391130e-23 -3.85299302e-23 -2.51868068e-22 ... -1.28822805e-22
  1.94489584e-22 -5.53117686e-23]",40.0,12.0,2,-0.501,-0.017,610,1.3179053289668274
244,"[-2.57246265e-23 -1.17747568e-22 -5.72108569e-23 ...  1.16395803e-22
 -2.11267464e-22 -1.98020500e-22]",69.0,40.0,2,0.357,0.725,610,3.080819266273647
245,"[-2.85140811e-22 -1.66772524e-22 -2.36481302e-22 ... -1.11956926e-22
  2.54717002e-22  3.66695354e-23]",148.0,71.0,1,-0.696,-0.494,610,6.526422252396195
246,"[-7.34277453e-23  7.51279241e-23  5.40631295e-23 ...  8.61306361e-23
  2.55061748e-22  5.72062658e-23]",61.0,40.0,2,-0.576,0.325,610,3.510625045546171
247,"[ 6.33581224e-23  1.35164796e-22 -2.72332308e-22 ...  4.82197111e-23
 -8.13680063e-23  2.21610753e-22]",136.0,64.0,1,0.136,-0.246,610,6.271452695724638
248,"[ 2.57538287e-24  2.23570901e-22 -5.42355812e-24 ... -3.62392799e-23
  2.23861835e-22 -8.33829792e-23]",117.0,74.0,1,0.482,0.524,610,6.140704984346874
249,"[-6.45189569e-23 -4.59690732e-23  1.35775010e-22 ... -1.46987881e-22
  6.02001830e-24  1.67273868e-22]",52.0,27.0,1,-0.732,0.773,610,2.5473605317793147
250,"[-1.22431736e-22  7.38052323e-23  1.32774483e-23 ...  7.64288697e-23
  6.53800560e-23  7.14001511e-23]",64.0,44.0,1,-0.405,-0.191,610,3.1677484978277155
251,"[-3.84572179e-24  8.51753633e-23  9.65013833e-23 ...  1.16363189e-22
  6.90683835e-23  2.09612460e-23]",105.0,63.0,1,-0.171,0.458,610,4.364969202619386
252,"[-4.01567757e-23 -2.39317293e-22 -1.75735039e-22 ...  1.70464575e-22
 -3.05488450e-23  4.67919076e-23]",43.0,26.0,1,-0.36,0.743,610,1.978872006719468
253,"[-1.06222464e-22  1.26759163e-22  3.91198540e-24 ... -1.72210688e-22
  1.39410606e-22 -1.26872200e-23]",87.0,67.0,0,0.763,-0.207,610,5.225350662013543
254,"[ 5.74594691e-23 -1.38845116e-22  2.78815042e-23 ... -6.18089176e-23
  9.38972445e-23  4.40007312e-23]",144.0,94.0,1,-0.58,0.779,610,7.171861128985808
255,"[ 1.07320452e-22  5.08444269e-23 -9.12551751e-23 ...  8.12643846e-23
  1.01122142e-22  5.06975798e-23]",43.0,13.0,1,0.278,-0.611,610,1.3233643584233301
256,"[ 1.10492541e-22 -7.86455411e-23  9.09105994e-23 ... -6.88822487e-23
  8.37141060e-23 -1.72979936e-23]",111.0,66.0,1,-0.602,-0.169,610,4.642279093310137
257,"[ 4.08572723e-23  5.45721482e-23 -2.51647308e-22 ... -8.99605731e-24
 -3.12326496e-23  9.38180994e-24]",114.0,38.0,0,0.15,-0.095,610,3.5762877407229388
258,"[ 1.49668444e-22  1.69206741e-22  1.05850853e-22 ... -2.08458961e-23
 -6.53713961e-23  1.75070720e-22]",65.0,19.0,0,0.525,0.64,610,1.862883716525906
259,"[ 4.35405228e-23  1.25070436e-22  4.39647616e-23 ...  3.16787226e-22
 -1.18716581e-22  1.01100560e-22]",87.0,54.0,0,-0.145,-0.698,610,4.30396828302684
260,"[-2.26359460e-22 -1.93308170e-22  2.57670535e-22 ... -3.56726528e-22
  9.73185719e-23 -8.01066173e-23]",114.0,9.0,2,0.608,0.581,610,1.1548533041485036
261,"[-9.18861263e-23  2.38513484e-22 -2.18277772e-22 ...  1.43644929e-23
 -1.82953483e-22  4.06772098e-23]",145.0,117.0,2,0.463,-0.497,610,9.24833497853143
262,"[-1.72307752e-22  2.01938704e-22  5.29824069e-23 ... -1.05502967e-23
  1.74757466e-23 -8.44397651e-23]",119.0,83.0,1,0.725,-0.283,610,6.327990700792639
263,"[-1.18510393e-22 -8.86087150e-23  5.74631863e-23 ... -1.06505884e-22
  9.00458234e-24 -1.13812112e-22]",113.0,20.0,1,0.637,0.0,610,2.123055353229732
264,"[-7.66488283e-24  4.67649269e-25 -1.55730621e-23 ... -1.03898852e-24
  1.22679661e-22  5.45284391e-23]",121.0,79.0,0,-0.195,0.188,610,6.787190460373845
265,"[-1.01558745e-22  8.85299268e-23 -4.36487734e-23 ... -2.68187222e-23
  7.95787616e-23  1.54720159e-23]",90.0,18.0,2,0.204,0.708,610,1.7273710648163854
266,"[ 2.18560737e-22  2.83808738e-23 -9.10504655e-23 ... -6.72724789e-23
  1.26314315e-22 -5.48674893e-23]",73.0,2.0,0,-0.245,0.163,610,0.2437114627804796
267,"[-2.27125179e-22  4.55530416e-23 -2.24381018e-22 ...  5.04124443e-23
  8.91434539e-23  5.74264569e-23]",106.0,18.0,2,0.637,0.516,610,1.9292860272552017
268,"[1.84063841e-23 9.04536401e-24 2.89528134e-23 ... 3.21470088e-24
 2.14595545e-22 9.44090414e-24]",147.0,108.0,0,0.21,-0.096,610,8.403318981764192
269,"[ 2.82747779e-22 -3.93584186e-23  4.52378649e-24 ... -9.27732004e-23
 -7.62522662e-24  1.65120114e-22]",150.0,15.0,2,0.467,0.475,610,1.6286459973081517
270,"[ 6.14793309e-23  1.73630362e-22 -6.21034371e-23 ...  1.88622853e-22
  2.13131772e-23 -1.29351327e-22]",122.0,26.0,0,0.194,-0.362,610,2.9349494145403456
271,"[ 3.27440903e-23  2.34335984e-22 -1.27007574e-22 ...  1.21553838e-22
 -8.07990084e-23 -9.78090833e-23]",62.0,35.0,1,0.737,0.339,610,3.1362585672669536
272,"[ 1.07847243e-22 -2.02185611e-22 -3.14354956e-23 ...  1.01759759e-22
 -1.54442775e-22  2.40765358e-22]",30.0,1.0,2,-0.042,-0.162,610,0.11766507273938981
273,"[-2.01683009e-22 -1.56151562e-23 -6.55736034e-23 ... -3.95337251e-23
 -1.33861145e-22  3.60093033e-23]",109.0,108.0,1,0.236,-0.435,610,7.8467147377513715
274,"[-1.52233808e-22 -2.34084386e-22  3.48626558e-23 ...  6.69649319e-23
 -1.67640905e-23 -2.08071157e-23]",98.0,4.0,2,-0.021,-0.726,610,0.4886597819908238
275,"[ 1.69670736e-23 -1.06197132e-22 -1.30078285e-22 ...  1.10937642e-22
 -1.46584268e-22 -3.45617825e-23]",148.0,46.0,2,0.349,0.377,610,5.117222234920447
276,"[-1.48486574e-22  1.45111929e-22 -1.29238179e-22 ...  4.45685349e-23
 -1.52256674e-22 -1.24590079e-22]",97.0,47.484,2,0.762,-0.029,610,4.572903720996282
277,"[-3.95297390e-23  9.60018538e-23 -7.66267849e-23 ...  5.47181916e-23
  6.52497543e-23  2.01023099e-22]",124.0,115.0,1,-0.56,-0.4,610,9.294666434486084
278,"[-1.29199253e-22  5.61232136e-23  2.22328277e-22 ...  6.55393585e-23
 -9.54387825e-23 -4.06494463e-23]",78.0,46.0,1,-0.558,-0.085,610,3.9693874716388318
279,"[-1.21060967e-22 -5.86527746e-23 -2.75192687e-22 ...  2.55040052e-22
  6.06303783e-23 -1.79796501e-22]",111.0,90.0,1,0.747,-0.282,610,8.32990124194574
280,"[ 5.05432980e-23 -3.00720151e-22 -2.71539196e-23 ... -1.54899343e-23
 -2.86407034e-23  8.60415439e-23]",145.0,38.0,0,-0.472,0.461,610,3.6895379918159312
281,"[ 1.49422445e-23  5.28684018e-23 -1.28819854e-22 ... -9.04274583e-26
 -1.71311822e-23 -3.45733657e-23]",27.0,15.0,1,0.14,-0.305,610,0.999207493663843
282,"[ 2.94160744e-23 -3.13634210e-23 -9.67198175e-23 ...  1.15900189e-22
  1.28200566e-22  3.64561462e-23]",145.0,103.0,1,0.54,-0.577,610,8.280969015921325
283,"[-8.54339043e-23  1.13027139e-22  1.36978515e-22 ... -2.75124963e-23
 -2.63045706e-22  9.37057637e-23]",113.0,12.0,1,-0.474,0.04,610,1.2364686468205148
284,"[ 3.64010422e-24  2.82721412e-22 -6.05250307e-23 ...  2.77968945e-22
 -1.11242678e-22  1.11641881e-22]",150.0,11.0,2,0.715,0.687,610,1.1002306247644258
285,"[ 1.75796800e-22 -6.61574751e-23  9.30320842e-23 ... -1.98954689e-23
 -2.21075600e-22  1.75132365e-22]",95.0,50.0,1,-0.572,0.228,610,4.68753457530598
286,"[-2.24334074e-22  1.42940106e-22  6.56939170e-24 ... -2.17536130e-23
 -4.40462581e-23 -9.86263505e-23]",140.0,77.0,2,-0.712,-0.749,610,6.151415249891281
287,"[-1.88804698e-22  1.85930127e-23 -8.65201727e-24 ... -6.02305110e-23
 -9.93643329e-23 -1.13087572e-22]",120.0,1.0,1,0.37,-0.547,610,0.18123719900865712
