,Waveform,m1,m2,Merger Position,Distance,PSNAR
160,"[-5.36582324e-23  1.21327528e-22  9.13317195e-23 ... -2.44423199e-22
  1.85312656e-22 -9.74395204e-23]",24.0,19.0,1,810,1.1434625483388055
161,"[ 2.66720187e-22  6.64505996e-22  3.74136002e-22 ...  2.09794483e-23
 -6.88011025e-23  1.78842841e-22]",82.0,53.0,1,810,3.375631769561579
162,"[ 3.80456307e-22  4.61086676e-22  5.27217510e-22 ... -8.47349093e-23
  5.18974355e-23 -2.70379840e-22]",91.0,70.0,0,810,4.183093659744804
163,"[-9.47835319e-22 -9.07150395e-22 -9.92433660e-22 ... -2.71001317e-22
  8.76244233e-23 -1.27110951e-22]",150.0,71.0,2,810,5.171121979858023
164,"[-4.88984134e-22 -6.21088612e-22 -4.35661349e-22 ...  4.40538388e-23
  6.57855266e-23  1.38160594e-22]",146.0,33.0,1,810,2.4715135000475574
165,"[-1.97334672e-22  6.37886020e-23  5.74928558e-23 ...  2.06153236e-22
  8.13931613e-23 -1.22737875e-23]",146.0,3.0,2,810,0.33521850177457135
166,"[ 5.59840044e-22  5.54929588e-22  4.81797695e-22 ... -8.36412144e-23
 -1.23877827e-22 -1.34754318e-22]",150.0,59.0,0,810,4.9682375016880025
167,"[ 1.11973343e-22  3.97788191e-22 -2.46633028e-22 ... -1.27529641e-22
  1.59878500e-22 -1.45025345e-22]",149.0,48.0,0,810,4.360825524118652
168,"[ 2.99429357e-22  3.28451486e-22  3.92189909e-22 ... -2.13566741e-23
  6.45579503e-23  4.20089988e-23]",135.0,56.0,0,810,4.034101698907466
169,"[ 1.43608302e-22  2.28274938e-22 -3.53121266e-23 ... -5.10039121e-23
  7.79177030e-23 -3.07731941e-23]",149.0,28.0,0,810,2.2626846512065573
170,"[ 6.09757994e-22  7.18288456e-22  7.59290448e-22 ... -6.65537985e-23
  4.59554066e-23 -2.53915905e-22]",137.0,84.0,1,810,5.397190358479116
171,"[-3.35822493e-22 -2.91186634e-22 -2.18471669e-23 ... -9.78716763e-24
 -1.02596674e-22  1.40419003e-23]",97.0,16.158,2,810,1.2997845109146842
172,"[ 1.01635754e-21  7.10949744e-22  7.61683374e-22 ... -1.69761104e-22
 -6.73337975e-23  2.27128909e-22]",143.0,109.0,1,810,7.42620904977849
173,"[ 2.36094508e-23 -1.38467768e-22 -5.73894949e-23 ...  9.72382499e-23
  7.50197627e-23  1.50182335e-22]",90.0,3.0,1,810,0.3041061031346047
174,"[ 5.44275417e-22  6.83615597e-22  6.27315031e-22 ... -7.08983673e-23
 -1.93975742e-22 -5.52338475e-23]",145.0,95.0,2,810,6.123999042876416
175,"[ 2.99504412e-22  5.92298189e-24  7.15231855e-23 ...  2.53200392e-22
 -1.26242909e-22  4.31259854e-24]",37.0,18.0,1,810,1.273860167426332
176,"[ 6.29167899e-23  7.37713567e-23  1.04055867e-22 ... -1.18026012e-22
 -8.77515366e-23 -1.92617099e-23]",53.0,8.0,0,810,0.7812850946355941
177,"[ 5.31245389e-22  3.77487590e-22  5.35425445e-22 ... -1.22217043e-22
  5.19237813e-23 -5.75176049e-23]",122.0,80.0,0,810,5.337820591011713
178,"[-5.17050981e-22 -6.31604419e-22 -4.41953125e-22 ... -1.12668347e-22
 -1.16386764e-23 -1.75190007e-22]",119.0,88.0,0,810,6.105605515105088
179,"[-2.83950329e-23 -1.49519519e-23  1.18080336e-22 ... -3.20863874e-22
  1.44493208e-22 -9.02234404e-23]",32.0,12.0,2,810,0.8965706301585167
180,"[-2.30403589e-22 -1.67873935e-22 -2.92727994e-24 ... -3.28346206e-22
  1.69951555e-22 -5.87589159e-23]",130.0,22.0,1,810,1.991908513125223
181,"[-8.50092989e-22 -1.03858283e-21 -5.20332418e-22 ... -1.51624120e-22
 -2.10892893e-22  2.57759191e-22]",114.0,72.0,2,810,4.411663755900418
182,"[-8.79821933e-22 -9.27699963e-22 -1.09453626e-21 ...  3.08429292e-22
 -9.65589905e-24 -1.49492488e-22]",141.0,132.0,2,810,7.298205063595998
183,"[4.19093132e-22 8.57646541e-23 3.94252455e-22 ... 3.43643642e-23
 9.67221377e-23 6.95413958e-23]",70.0,32.0,2,810,2.5124077865119174
184,"[ 1.42019402e-22 -8.89120145e-24  2.64213142e-23 ... -9.85318079e-23
 -1.43940809e-23 -1.77359044e-22]",66.0,12.0,2,810,1.1030102866464717
185,"[ 6.92976468e-22  6.75461127e-22  4.11070750e-22 ... -1.62819035e-22
  1.35536441e-23 -2.65663444e-23]",82.0,59.0,2,810,3.8068729050400036
186,"[-4.78556262e-23  1.86090970e-22 -7.74743512e-24 ... -5.60460376e-24
  4.22781707e-23  3.28335186e-22]",150.0,16.0,0,810,1.442757439671762
187,"[-4.01927070e-22 -5.29709188e-22 -2.16825883e-22 ...  1.13036113e-22
 -4.47009606e-23  4.78035234e-23]",140.0,65.0,2,810,4.085053515946018
188,"[ 1.29938883e-21  1.36027728e-21  1.17977806e-21 ...  1.13156818e-22
  3.32664302e-22 -4.70913245e-23]",145.0,128.0,1,810,8.03835095312254
189,"[-4.51485217e-22 -3.86372569e-22 -2.46687977e-22 ... -7.98190129e-23
  4.17052778e-23 -1.42805352e-22]",103.0,43.0,0,810,3.3768630564848694
190,"[ 4.67979444e-22  7.98512161e-22  8.93445194e-22 ... -1.08886196e-22
 -1.09129310e-22  3.25576955e-23]",100.0,85.0,2,810,5.13184906332166
191,"[-4.53997448e-22 -2.45002695e-22 -3.41573402e-22 ...  1.74489567e-22
  5.44602125e-23  1.89149469e-22]",139.0,100.0,1,810,6.291229682413636
192,"[ 7.52734203e-22  9.91587831e-22  9.79080616e-22 ...  1.68009155e-22
 -2.79118577e-22 -1.00776701e-23]",128.0,105.0,2,810,7.162915543833439
193,"[-5.43544502e-23 -4.06466655e-22 -1.80961536e-22 ...  2.55184917e-22
 -1.94242334e-23  1.58802906e-22]",118.0,25.0,1,810,2.4161181103769644
194,"[-5.92648414e-23 -4.30289419e-23 -9.01775423e-23 ... -2.75885631e-22
  1.53112624e-23 -1.16831948e-23]",17.0,4.0,2,810,0.29834304865919586
195,"[ 1.84984132e-22  3.73821226e-24  8.50544439e-23 ... -7.18996933e-23
  9.48202657e-23 -5.79025372e-23]",113.0,51.0,0,810,3.8709658758389573
196,"[-5.74552011e-23 -1.79714344e-22 -2.82784853e-22 ... -5.06590397e-23
 -1.97962643e-22 -1.25592618e-22]",59.0,40.0,0,810,2.432846902970784
197,"[ 7.48124764e-22  5.20673812e-22  6.95788077e-22 ...  2.34421787e-22
 -9.26820637e-23  1.14553708e-22]",145.0,78.0,0,810,5.231326423703283
198,"[ 4.35604215e-23 -3.25567336e-24 -3.18518161e-22 ... -6.96959270e-24
 -1.98198233e-22  1.20683638e-22]",45.0,29.0,2,810,1.7191520503509956
199,"[ 2.60389380e-22  8.03387038e-23  8.72127613e-23 ...  1.07230132e-22
 -1.51249292e-22 -2.13537090e-23]",50.0,8.0,0,810,0.6793785573345903
200,"[ 1.09485821e-22 -3.52730135e-23  1.01112093e-22 ...  3.01182971e-23
  2.65970854e-23  1.09170980e-24]",33.0,20.0,2,810,1.1907916758471213
201,"[ 3.50957732e-22 -7.23045780e-23  4.28474046e-22 ...  1.21504574e-22
 -4.65008384e-23  2.91230960e-22]",124.0,92.0,0,810,5.511897422502059
202,"[-4.29977470e-23  1.19492750e-22 -1.42938432e-23 ... -1.13599195e-22
 -3.02448201e-23  1.37061610e-22]",145.0,24.0,0,810,2.1119964214403195
203,"[ 1.19743401e-21  6.66544757e-22  1.00968579e-21 ...  2.71706205e-23
  5.01890987e-23 -3.04692124e-22]",111.0,95.0,2,810,5.923556647441135
204,"[-9.57196935e-23 -2.60349719e-22 -8.82772964e-23 ...  2.75939642e-23
 -5.83026146e-24  1.26736794e-22]",148.0,13.0,0,810,1.100136484862343
205,"[ 4.88350757e-23 -1.79670993e-22 -1.36728430e-22 ...  4.20079883e-23
 -6.21199960e-23  6.24062818e-23]",146.0,18.0,2,810,1.4342946842503914
206,"[ 3.12092422e-22  3.85601855e-22  4.00828125e-22 ...  7.99804094e-23
  7.80248166e-23 -8.71540194e-23]",84.0,49.0,0,810,3.4880090565617
207,"[-4.08274668e-23 -2.44919961e-22 -3.83704225e-22 ...  6.15704907e-23
  4.16594861e-23  3.01889972e-22]",76.0,28.0,1,810,2.331494235224139
208,"[-4.43222110e-23 -2.74813269e-24 -1.75597306e-23 ... -8.60095195e-23
 -3.08667418e-22  8.79551444e-23]",119.0,54.0,0,810,3.8563244228150366
209,"[ 2.63897729e-22 -1.07832156e-22 -2.10440910e-22 ...  1.01137957e-23
 -7.53903831e-23  1.22984361e-22]",35.0,21.0,0,810,1.402793628833039
210,"[ 4.60494114e-22  1.50210878e-22  5.32972980e-22 ... -1.76720469e-22
  1.10824953e-22  1.28595656e-22]",46.0,43.0,2,810,2.716043885629963
211,"[-5.01556050e-23 -2.49653905e-22 -1.94512295e-22 ... -7.41298417e-23
  2.50434461e-22  1.33551739e-22]",47.0,25.0,2,810,1.7275501520894412
212,"[-1.16207561e-22 -1.65285221e-22  1.04472176e-22 ...  8.44703455e-23
 -2.16187473e-22  3.76227173e-23]",30.0,10.0,1,810,0.75675900296898
213,"[1.09545074e-22 3.35746664e-22 1.43633308e-22 ... 2.88775289e-23
 1.10613826e-22 6.67456729e-24]",65.0,42.0,0,810,2.5248664330729045
214,"[-3.37749327e-22 -5.35712846e-22 -2.94661505e-22 ...  4.14685104e-22
 -2.55530908e-22 -1.20555563e-22]",91.0,83.0,2,810,5.150719772431414
215,"[ 9.67175503e-23  3.77420226e-23  9.60801981e-23 ...  1.95964949e-22
 -5.62544893e-23 -3.71764999e-23]",144.0,141.0,0,810,7.133952575732263
216,"[ 3.11993861e-22  2.47571122e-22 -3.25758720e-23 ... -6.90621903e-24
 -1.58521980e-22 -1.24585214e-22]",50.0,14.0,2,810,1.1423083563034293
217,"[ 1.71158035e-22  2.60065669e-22  2.65260464e-22 ... -8.31198467e-23
  1.75316565e-22 -8.08214456e-23]",106.0,42.0,1,810,3.049499815440774
218,"[ 7.52765919e-22  8.65368541e-22  6.57177081e-22 ...  1.55824778e-22
  8.94830672e-23 -5.78479369e-23]",149.0,101.0,0,810,6.629843310708151
219,"[ 3.84245470e-22  2.69436420e-22  4.03528286e-22 ... -1.45368945e-22
  1.60220833e-22  2.15402948e-23]",95.0,28.0,2,810,2.521026344127653
220,"[-3.14782448e-22 -3.71892879e-22 -1.21123840e-22 ...  4.10971061e-22
 -1.58030986e-22  9.09713282e-24]",148.0,116.0,2,810,6.462615707553811
221,"[ 1.49881375e-22  1.90068921e-23 -3.18003314e-23 ... -1.19486185e-22
  2.20525887e-22 -1.93012593e-22]",46.0,13.0,2,810,1.158794117604309
222,"[ 3.59631641e-22 -1.00396613e-22  5.12448097e-23 ... -1.14112153e-22
 -4.12696863e-22  1.18001132e-22]",117.0,70.0,0,810,4.4245648940777
223,"[-4.82374476e-23  1.89982964e-23 -9.11939865e-23 ...  2.65425033e-22
 -9.39383814e-23  9.84427957e-23]",135.0,12.0,0,810,1.179242900308596
224,"[ 3.47722535e-23  1.00304685e-22  8.65537349e-23 ...  2.38463395e-23
 -3.52859120e-23 -1.72313271e-24]",138.0,44.0,1,810,3.4216242333429236
225,"[ 7.73408854e-23  1.46368073e-22  2.45188862e-22 ...  4.02154225e-23
 -1.47546427e-22  7.09708347e-23]",119.0,31.0,2,810,2.377071398077985
226,"[-3.96759338e-22 -5.03447040e-22 -7.15093340e-22 ...  1.93129222e-22
 -1.16901955e-22 -2.23864329e-23]",150.0,133.0,0,810,7.516397937819229
227,"[-4.70710190e-22 -5.86235802e-22 -4.49110534e-22 ...  1.85305265e-22
  5.49097991e-23 -2.00363797e-22]",128.0,95.0,2,810,5.858257785815948
228,"[ 3.20946040e-22  4.97886932e-24  2.21442132e-22 ... -6.16466118e-23
  6.23905708e-25  1.10658848e-22]",135.0,20.0,0,810,1.6134549759059689
229,"[-1.88637861e-22 -2.74686980e-22 -2.15286701e-22 ... -1.16473147e-22
  1.26700467e-23 -2.98858004e-23]",127.0,18.0,2,810,1.5630991861406203
230,"[-6.91203642e-22 -6.27496920e-22 -7.10781738e-22 ...  4.17354979e-23
  1.02093289e-23 -5.92779977e-23]",140.0,122.0,2,810,6.440565214814831
231,"[-8.89381726e-23 -2.06126800e-22 -2.75001829e-22 ...  1.62091078e-23
 -1.25745377e-22 -3.36918836e-23]",51.0,50.0,1,810,3.041969716867289
232,"[ 2.64883375e-22  2.18722307e-22 -3.17882028e-23 ...  4.73378508e-23
  2.07381953e-23 -1.25802695e-22]",87.0,20.0,2,810,1.627214487194107
233,"[-8.72811130e-23  2.14857120e-22  1.28830205e-23 ... -1.46307147e-23
 -5.97907974e-23  1.63210123e-23]",44.0,3.0,2,810,0.3012548844364029
234,"[-1.09770443e-22  2.98175595e-23 -4.25062363e-22 ... -2.35353201e-22
  5.55100393e-23 -9.48782758e-23]",122.0,58.0,2,810,4.138952332666546
235,"[-3.03260977e-22 -3.94088252e-22 -6.25857460e-22 ... -3.52232907e-23
 -3.47045184e-23 -3.54551617e-22]",112.0,55.0,0,810,3.789826981426485
236,"[ 3.60627588e-22  2.11356021e-22  3.47442682e-22 ...  1.64428168e-22
  1.88030406e-22 -1.46246413e-22]",132.0,69.0,2,810,5.079555996146702
237,"[ 4.52182951e-23 -9.04521194e-23  1.30359806e-23 ... -2.01157780e-24
  5.34534871e-23  3.54706262e-23]",141.0,103.0,0,810,6.411231629254833
238,"[-4.58452339e-22 -6.28575526e-22 -3.31390238e-22 ... -8.20232742e-23
  7.15854153e-23  4.91122249e-23]",96.0,78.0,1,810,4.495174031662873
239,"[ 4.06719192e-22  6.21563295e-22  6.08600995e-22 ...  7.17279637e-23
 -2.00766281e-23  6.08671893e-23]",126.0,71.0,1,810,5.489310241043917
240,"[ 9.75073972e-22  8.25866912e-22  1.11183000e-21 ...  1.68226786e-23
 -2.00097682e-22  9.99306767e-23]",138.0,87.0,2,810,6.257753919438067
241,"[-1.19170839e-22 -2.31193766e-23 -5.58061119e-23 ...  1.21689921e-22
  1.23926847e-22  6.91044891e-23]",115.0,51.0,1,810,3.3113447939238916
242,"[-3.25147261e-24 -9.62756550e-23 -1.84750296e-22 ...  1.00251365e-22
  3.26472238e-23 -9.82594706e-23]",115.0,113.0,1,810,6.46879639349998
243,"[-2.63377050e-22 -3.87177758e-22 -4.92513081e-22 ...  1.24871156e-22
  4.28635102e-24 -1.64168964e-22]",139.0,52.0,0,810,3.555019184321875
244,"[2.12488199e-22 4.80657166e-22 2.17425552e-22 ... 2.48710064e-22
 4.62121736e-23 4.85720685e-23]",87.0,29.0,2,810,1.9144748713138187
245,"[-5.66471395e-22 -3.73242772e-22 -6.06880267e-22 ...  1.34534101e-23
  1.81934290e-23  1.26702606e-22]",101.0,54.0,0,810,3.9715722789744974
246,"[ 1.51822816e-22 -5.22288554e-23 -4.67978812e-25 ...  5.91688245e-24
 -1.68326045e-22  1.39983158e-22]",112.0,10.0,2,810,0.9450837544301351
247,"[-7.25368817e-22 -5.45259367e-22 -3.62257523e-22 ...  1.54423223e-22
  1.72937817e-23  5.61355025e-23]",120.0,61.0,1,810,4.639346018505587
248,"[ 1.47495177e-23 -1.20230291e-22  4.07482990e-23 ... -1.03019162e-22
 -2.27673244e-22 -9.46923432e-23]",128.0,70.0,1,810,4.828768813144066
249,"[-2.08931825e-22 -1.60056875e-22 -7.71598323e-23 ...  9.30607024e-23
 -2.98943374e-23 -4.17019732e-23]",143.0,30.0,0,810,2.4446925665133143
250,"[-5.84358282e-23 -2.65476489e-22 -1.03587007e-22 ... -1.23452092e-22
 -2.20771867e-22 -2.67863213e-23]",79.0,31.39,2,810,2.2484992569458844
251,"[-1.36908666e-22 -1.56367396e-22 -2.16372843e-22 ... -3.44552267e-23
 -8.45823001e-23 -1.87829126e-22]",89.0,7.0,1,810,0.6557365417493444
252,"[-4.28805048e-23  1.65736286e-22 -1.51578152e-22 ... -1.75724474e-22
 -5.60852465e-23 -8.87288708e-23]",91.0,9.0,0,810,0.8891542781437819
253,"[-1.63074126e-22  2.09946064e-22 -1.76346719e-22 ...  2.92810272e-22
 -3.09924990e-22  9.93756154e-23]",72.0,7.0,2,810,0.6232203041899669
254,"[-1.87736088e-22  1.31065881e-22 -2.73049572e-23 ...  6.64866402e-23
  1.70494053e-23 -4.94001591e-23]",80.0,33.0,0,810,2.2438816749712984
255,"[ 1.92193215e-22  2.85365152e-22  4.77154946e-22 ... -2.15334251e-22
 -5.67214855e-23  1.99806880e-22]",132.0,36.0,2,810,3.1819920390597893
256,"[-4.68000383e-24  1.01725704e-22  1.06921072e-22 ...  6.53724223e-23
 -2.51117115e-22  6.83871602e-23]",54.0,21.0,0,810,1.584761006668612
257,"[ 2.11355960e-22  3.03653397e-22  3.79591477e-22 ... -1.31925397e-24
 -8.47129645e-23 -1.26628045e-22]",117.0,84.0,0,810,4.959573295814233
258,"[ 1.33596543e-22  2.19094885e-22  6.61502788e-22 ... -2.19412554e-22
 -7.30377955e-24  3.41156382e-23]",94.0,60.0,0,810,3.024572488566688
259,"[ 1.85640870e-22 -1.06841054e-22 -1.26689375e-22 ...  7.28581739e-23
 -1.47827171e-24  6.29556179e-23]",45.0,9.0,1,810,0.7720884101617642
260,"[-2.46760565e-22 -7.29413429e-23 -2.12203066e-22 ... -4.79865492e-23
 -1.20066648e-23  1.36365622e-22]",65.0,36.0,0,810,2.3682495856550396
261,"[ 1.00378249e-21  9.81053076e-22  7.19254756e-22 ...  1.17096685e-22
 -3.96387183e-23  1.43172121e-22]",97.0,89.926,2,810,5.014579580536163
262,"[-2.41133376e-22 -1.28846288e-22 -3.25773256e-22 ... -4.90699749e-23
  9.39384635e-23 -1.28697846e-22]",80.0,19.0,2,810,1.8788966636943878
263,"[-1.22946642e-22  4.38824206e-23  1.57033170e-22 ... -1.46849710e-22
  1.21047010e-22 -7.42294331e-24]",133.0,11.0,1,810,0.9217204228079023
264,"[-6.62138015e-22 -7.11163218e-22 -6.48487686e-22 ... -8.43382675e-23
 -1.27330866e-23 -5.72579639e-23]",128.0,89.0,1,810,5.0599677982373175
265,"[ 4.23904448e-22  5.87976899e-22  3.61308170e-23 ... -1.34243284e-22
 -2.93773225e-22 -7.36594173e-23]",107.0,73.0,2,810,4.79386657143455
266,"[-5.35135827e-22 -3.75392839e-22 -4.95866534e-22 ... -5.75553446e-23
  1.04030642e-22 -3.06177329e-22]",118.0,38.0,2,810,2.717428727501936
267,"[ 1.09454035e-22 -1.69533593e-22 -5.16544553e-23 ... -1.39125641e-22
  2.04707527e-22 -1.42599447e-22]",23.0,4.0,2,810,0.33848635884199796
268,"[-5.47997625e-22 -2.97647924e-22 -6.55723720e-22 ...  8.82990033e-23
 -2.40806826e-22 -6.44138390e-23]",90.0,68.0,1,810,4.210811729096311
269,"[-7.40257634e-22 -6.97355373e-22 -6.00566401e-22 ... -1.58060989e-22
 -2.09262564e-24 -1.15679026e-22]",85.0,57.0,2,810,3.8720096872694723
270,"[ 4.32002266e-22  4.11075093e-22  4.16535663e-22 ...  1.08814713e-22
 -1.40719832e-22 -3.64779435e-23]",62.0,40.0,1,810,2.7142808346198044
271,"[-2.86157942e-23  2.23110845e-23  1.08402606e-22 ...  6.47618705e-23
  6.09577719e-23 -7.53412393e-24]",130.0,6.0,2,810,0.5898384203295957
272,"[-9.40474616e-23  2.81620496e-23  2.42408618e-23 ...  1.91955736e-22
 -2.58248411e-22 -6.15110310e-23]",116.0,89.0,1,810,5.122949916397743
273,"[-2.61455502e-22 -7.21313062e-22 -5.58737266e-22 ... -5.24033337e-23
  1.06359198e-22 -3.74663207e-22]",137.0,48.0,1,810,4.075241758367296
274,"[-2.55865811e-22 -2.68173349e-22 -3.29743381e-22 ... -1.97961561e-22
  1.67570916e-22 -2.51018353e-22]",88.0,13.0,2,810,1.280350253654368
275,"[-6.79285825e-22 -2.27134722e-22 -6.39108269e-22 ...  9.58237243e-23
 -1.51095201e-22  1.62195395e-22]",66.0,64.0,0,810,4.004851600879327
276,"[ 1.08840529e-23 -3.66506614e-22 -4.76453850e-23 ...  8.66293322e-23
  3.81557489e-23  1.99059673e-22]",72.0,19.0,2,810,1.722834894458153
277,"[ 1.60976648e-22  3.33890386e-22 -1.83124914e-23 ... -1.08962178e-22
 -1.29824791e-22 -1.05359215e-22]",84.0,66.0,1,810,3.5969485487606927
278,"[-1.84119735e-22 -3.18836978e-22 -2.87882060e-22 ... -1.21009449e-22
 -1.54829127e-22  5.22279130e-23]",77.0,70.0,0,810,3.6838814002069626
279,"[ 1.04988183e-22  4.07291323e-24  2.66735234e-23 ...  6.51588270e-23
 -1.92546130e-22  8.44753477e-23]",14.0,14.0,2,810,0.814802220163541
280,"[ 3.59311438e-24 -1.26295442e-22 -8.30868370e-23 ...  1.50732202e-22
 -1.05054610e-22 -1.15182961e-23]",87.0,11.0,1,810,1.1230441044387582
281,"[ 2.45253432e-23 -3.35276644e-23 -4.48195773e-24 ... -1.24576882e-22
  3.17495199e-23 -7.72055794e-24]",109.0,19.0,1,810,1.6955961935114916
282,"[ 2.73141312e-22  1.93377467e-22  2.17196114e-22 ...  2.29743872e-22
  3.52629600e-23 -2.65963440e-22]",76.0,15.0,1,810,1.1484797217538285
283,"[6.21185256e-22 3.57001562e-22 6.20119056e-22 ... 1.12018901e-22
 5.92440291e-23 1.00862339e-23]",137.0,50.0,0,810,4.204618177566041
284,"[8.91070487e-22 1.11928827e-21 8.62772457e-22 ... 1.17280363e-22
 5.26739761e-23 1.36393110e-22]",132.0,108.0,2,810,6.54075690780709
285,"[-1.95910892e-23  2.03036388e-22 -7.62833571e-23 ...  2.59134867e-24
  3.36561292e-23  7.16596566e-24]",25.0,14.0,0,810,0.9476469617644491
286,"[ 3.60870778e-22  3.04426329e-22  2.59333007e-22 ...  8.06910020e-23
  1.25793875e-22 -1.89212295e-23]",113.0,113.0,2,810,6.721712527245408
287,"[-5.41784623e-22 -4.72951819e-22 -4.57206384e-22 ...  1.11843656e-22
  7.14951654e-23  7.81054986e-23]",135.0,43.0,2,810,2.9855863471415587
288,"[-5.92596507e-22 -7.64955094e-22 -3.88871035e-22 ...  1.18994798e-22
  8.27500712e-23  6.51107928e-23]",125.0,97.0,0,810,6.108023078156766
289,"[-9.67135346e-22 -7.74146197e-22 -9.24870493e-22 ...  9.11677585e-23
 -9.41539901e-23  1.32730318e-22]",148.0,82.0,1,810,5.027909602922581
290,"[-3.20098497e-22 -1.10022830e-22 -2.32452319e-22 ...  7.58602570e-23
  1.74525903e-22  1.03998867e-22]",63.0,31.0,2,810,2.3399061540790713
291,"[-3.25067558e-22 -2.25795351e-22 -2.34346257e-22 ...  6.07270095e-23
  7.87944413e-23  1.83282667e-22]",78.0,55.0,0,810,3.9251696759298595
292,"[ 5.48211696e-23  4.37157876e-23 -1.08914403e-22 ... -1.02422697e-22
  1.20787133e-22  1.63955178e-22]",33.0,31.0,1,810,1.5353069806774935
293,"[-2.33715855e-22 -3.49757088e-22 -2.63035763e-22 ... -1.24166848e-22
  4.95238681e-23 -1.02603267e-23]",142.0,103.0,1,810,6.218995759378895
294,"[-1.07807845e-22 -3.66923610e-22 -1.15279463e-22 ...  1.08919605e-22
 -2.17180807e-22  3.70705700e-23]",58.0,40.0,0,810,2.4180678773374296
295,"[ 1.38530891e-22 -2.98390753e-22  1.32789012e-22 ...  2.23240499e-23
 -1.45084597e-22  9.34964282e-24]",149.0,64.0,1,810,5.097080474872823
296,"[ 7.04109598e-23  1.79365879e-22  9.69652751e-23 ...  9.31283669e-23
 -1.98914905e-23  7.65529007e-24]",105.0,40.0,1,810,3.1656628824912993
297,"[ 2.62663211e-22  2.27474510e-23  4.33642780e-22 ... -2.92511381e-23
 -8.08567937e-23  6.36573239e-23]",110.0,98.898,1,810,6.056193564956588
298,"[ 2.76013026e-23  1.21529769e-22  1.30323572e-22 ...  9.16003332e-23
 -1.32427638e-22  2.42014886e-23]",80.0,52.0,0,810,3.677141203585686
299,"[-8.90181708e-23 -1.67170509e-22  1.98269258e-22 ...  1.66450710e-22
  4.28906977e-23 -5.13359127e-23]",55.0,4.057,2,810,0.3664015020411141
300,"[-7.97999022e-23  6.18950777e-23 -3.67423206e-23 ...  1.06153715e-22
  4.08089952e-23  1.59250714e-22]",87.0,7.0,0,810,0.629095637684489
301,"[6.95888480e-22 7.21697647e-22 6.90285154e-22 ... 1.27772456e-22
 1.42253982e-23 1.86050106e-22]",101.0,57.0,2,810,4.313462938033092
302,"[-6.32675176e-22 -7.63926583e-22 -6.26671052e-22 ... -9.30595030e-23
  1.07795636e-22 -2.34215133e-22]",122.0,98.0,0,810,6.192435407751679
303,"[-2.94464923e-22 -3.53860292e-22 -4.99853127e-22 ... -5.52426281e-23
  9.64943840e-24 -5.14080729e-23]",107.0,100.0,1,810,5.948796049485205
304,"[-1.30975625e-22 -3.59567754e-23  1.89319204e-22 ... -1.96518774e-22
  3.59167474e-23  7.08379133e-23]",32.0,5.0,1,810,0.42837644872650965
305,"[ 1.50675677e-22  1.14807157e-22  2.40933198e-22 ...  1.24218114e-22
 -7.65688341e-23  2.74616692e-22]",119.0,55.0,0,810,4.326089202271774
306,"[ 6.43474559e-23 -7.57063438e-23 -5.44267712e-23 ... -2.03811029e-22
  3.34429186e-23  4.73918269e-23]",67.0,4.0,1,810,0.39305458964981943
307,"[ 2.25717050e-22  1.19284403e-22  1.45879006e-23 ... -2.13944433e-22
  3.20204480e-22 -2.11056226e-23]",91.0,15.0,1,810,1.2912309115261298
308,"[ 1.10674753e-22  1.04718633e-22  9.63471725e-23 ...  2.97194071e-23
 -8.58184573e-23  5.58850255e-23]",27.0,8.0,0,810,0.642922517900587
309,"[-5.42549633e-22 -4.74961706e-22 -8.10576897e-22 ...  7.91833369e-23
  1.48308333e-22  7.12402336e-23]",105.0,87.0,1,810,5.7405180815302606
310,"[ 1.83102568e-24 -1.26084152e-22 -4.40093363e-23 ... -4.91684748e-23
  1.17643231e-22  2.20973855e-23]",50.0,23.0,0,810,1.773113784857863
311,"[ 2.11171801e-22  1.56544805e-23  2.79003594e-22 ... -1.72414694e-22
 -1.94627221e-22  4.56018806e-23]",88.0,74.0,0,810,4.6987346210332035
312,"[ 1.04645180e-22  1.12742669e-22  1.22452255e-22 ...  1.68786150e-22
 -3.01795172e-24 -7.65046122e-23]",40.0,39.0,0,810,2.0733518236446873
313,"[ 5.94905827e-22  9.94288012e-22  7.47633351e-22 ... -3.50435765e-22
  3.15191248e-22 -3.60413327e-22]",137.0,70.0,1,810,5.058478000779232
