,Waveform,m1,m2,Merger Position,Distance,PSNAR
160,"[4.35834334e-23 6.51794183e-23 5.34615428e-23 ... 3.92364433e-23
 1.67689679e-22 8.04738501e-23]",135.0,66.0,2,610,6.597483282688645
161,"[ 2.85021405e-23 -9.40621210e-24  1.05069047e-22 ...  3.64225692e-23
  8.99345586e-23 -2.35964036e-23]",17.0,7.0,1,610,0.7026225442275097
162,"[-7.50477143e-22 -3.69635070e-22 -6.97961197e-22 ...  6.73701327e-23
 -6.93771163e-23  2.00380711e-22]",141.0,85.0,2,610,8.482954795575035
163,"[ 5.65805348e-23 -6.69280972e-23 -1.56760599e-22 ... -1.43169588e-22
  2.36492595e-23 -1.53235063e-23]",49.0,5.0,2,610,0.5336976359307772
164,"[ 9.11794153e-23 -1.07083470e-22 -2.18750048e-23 ...  7.16010669e-23
 -1.39165203e-22  7.86714160e-23]",46.0,30.0,1,610,2.703433870160901
165,"[-4.44910660e-22 -1.32449136e-22 -2.47317026e-22 ... -6.90164117e-23
 -7.11535931e-23 -1.70449046e-22]",78.0,27.0,0,610,2.9231921883209964
166,"[-3.39252664e-22 -4.35718158e-22 -4.54977385e-22 ...  1.77749888e-22
 -1.44698399e-22  8.49676293e-23]",90.0,64.0,1,610,4.75453602727522
167,"[ 7.22965085e-23  7.11761322e-23  2.60645689e-22 ... -1.75573741e-22
  1.99278284e-23  1.72298707e-22]",105.0,24.0,2,610,2.7314563747657394
168,"[ 2.11483905e-22  3.73398852e-24 -4.07513335e-23 ... -1.45318148e-22
  1.35682789e-22 -2.03307367e-23]",95.0,90.0,0,610,6.274527352294992
169,"[-2.88198954e-22  7.34646242e-23 -6.74277313e-24 ...  6.32298742e-23
 -1.37295451e-22  9.97137333e-23]",135.0,3.0,0,610,0.478692209301826
170,"[ 1.16641503e-22 -4.62142029e-22 -2.92527723e-22 ... -1.26578644e-22
  1.97839320e-22 -2.02410934e-22]",139.0,10.0,2,610,1.0710152144942144
171,"[ 4.06235251e-22  7.90246907e-23  2.12730094e-22 ... -1.56187092e-23
 -4.96292144e-23  3.57124110e-24]",147.0,72.0,1,610,6.0537882674601216
172,"[-7.42963876e-23  6.97420442e-23 -1.94999152e-22 ...  3.23695551e-22
  1.74295453e-22 -3.85870199e-23]",118.0,8.0,1,610,1.08925150675458
173,"[-2.47930869e-22 -3.06167539e-22 -2.33611739e-22 ... -2.71121343e-22
 -7.62167143e-23  1.46854549e-23]",74.0,25.0,2,610,2.4848672088137067
174,"[ 1.88445025e-22 -5.48136046e-23  3.98100026e-22 ... -8.58152919e-23
 -1.27438114e-22  4.15223985e-23]",63.0,12.0,1,610,1.3460381917157995
175,"[ 5.44961151e-22  7.42058592e-22  2.36462749e-23 ... -4.03239851e-23
 -1.07553895e-22 -5.34242804e-23]",143.0,93.0,0,610,8.274889308541724
176,"[ 1.62363933e-23 -5.78202519e-23  9.45890461e-23 ...  3.31085813e-22
 -1.72570590e-22 -6.45899962e-23]",90.0,1.0,2,610,0.1847176262352541
177,"[-8.98273059e-22 -5.66123780e-22 -6.87225164e-22 ...  1.54715315e-22
 -2.65313300e-23  1.75665465e-22]",114.0,102.0,0,610,8.4217939022796
178,"[-7.97836638e-22 -9.43124554e-22 -8.96551513e-22 ...  1.92513838e-22
  6.99509014e-23  2.84229367e-23]",145.0,97.0,0,610,8.913378522832508
179,"[-6.97130427e-23  8.58508065e-23 -5.08126139e-23 ... -9.90125228e-23
 -1.63479434e-22  8.89452973e-23]",104.0,45.0,2,610,4.490146883333652
180,"[-1.10840828e-21 -9.35894768e-22 -1.00615932e-21 ... -1.08210844e-22
  1.12676052e-22 -2.36337613e-22]",146.0,132.0,0,610,9.343862533311269
181,"[7.25006470e-22 6.12105560e-22 6.84764161e-22 ... 3.58524422e-23
 6.67881764e-23 3.00095700e-22]",133.0,46.0,1,610,4.514936369005814
182,"[-8.69438433e-23  6.60901696e-23 -1.08660002e-22 ... -1.96265312e-23
  1.82374383e-22 -1.11938642e-22]",53.0,16.0,1,610,1.324923468791541
183,"[ 6.77398146e-22  4.75409491e-22  5.44426932e-22 ...  2.57518991e-22
  1.30380521e-22 -3.18411467e-23]",91.0,43.0,2,610,4.475091967982374
184,"[-3.26600226e-23  1.50867157e-22  1.60570559e-22 ...  5.98417210e-23
 -1.00679101e-22 -7.75040259e-24]",69.0,40.0,0,610,3.785825987963016
185,"[1.04562369e-22 9.35804260e-23 1.55716339e-22 ... 3.05690594e-23
 5.10167424e-23 9.22321467e-23]",138.0,10.0,2,610,1.3411384061463871
186,"[-1.39604883e-21 -1.25928876e-21 -1.45565546e-21 ...  1.30710534e-23
  2.45647347e-22  1.01354169e-22]",139.0,93.0,2,610,8.787716488719209
187,"[ 1.16086592e-22  2.91276097e-22  1.79304096e-22 ...  3.37441062e-22
 -2.21143788e-22  2.64356133e-22]",68.0,12.0,1,610,1.167623125085956
188,"[ 4.01292853e-22  4.89876244e-22  3.94171003e-22 ...  6.58699845e-24
 -1.17674646e-22  2.00665620e-22]",116.0,36.0,2,610,4.209870835520056
189,"[-1.38900076e-21 -1.31436041e-21 -1.44112095e-21 ... -1.19019525e-22
  1.08764645e-22 -2.75931716e-22]",138.0,94.0,2,610,9.136202211521155
190,"[-3.05513920e-22 -4.03338377e-22 -8.02743580e-22 ...  9.26190518e-24
 -4.05957250e-23 -1.48808180e-22]",92.0,43.0,0,610,4.3804510209361345
191,"[-4.35376821e-22 -4.94341723e-22 -6.58877414e-22 ...  1.67722072e-22
 -2.66019429e-22  2.22192217e-23]",135.0,107.0,2,610,7.4931000543193464
192,"[-2.95905724e-22 -2.80810444e-22 -2.98234329e-22 ... -3.28266714e-22
  1.00920253e-23  1.38532533e-22]",96.0,64.0,1,610,5.591147488617227
193,"[ 7.79459464e-22  8.16844019e-22  8.42920727e-22 ... -5.96119261e-23
 -1.63082016e-22 -3.94029513e-23]",116.0,59.0,2,610,5.738067508760372
194,"[-2.82998076e-22 -3.27182735e-22 -4.25065942e-22 ...  1.68484491e-22
 -4.07976963e-22 -3.11228803e-23]",78.0,54.0,0,610,4.309782549889258
195,"[ 3.93868918e-22  8.22302795e-23  3.31623720e-22 ...  4.89609405e-23
 -5.14595364e-24  3.98286428e-24]",75.0,23.0,0,610,2.636115385217054
196,"[ 8.56974582e-22  7.22677950e-22  3.49266920e-22 ...  2.20038738e-22
 -5.42674634e-24  5.58025867e-23]",141.0,42.0,2,610,5.078787969377794
197,"[ 1.00003029e-21  9.81306982e-22  7.89995095e-22 ... -3.88031844e-22
 -3.60352046e-22  5.72575151e-23]",128.0,62.0,1,610,5.978766929973035
198,"[ 9.07273155e-23 -1.01745920e-22  2.31833554e-22 ...  7.17921989e-23
  2.46559353e-23 -1.34776676e-22]",133.0,5.0,2,610,0.6790020439378972
199,"[ 4.28316511e-23 -1.36880423e-22  5.86774530e-23 ... -6.59760853e-23
 -1.19702934e-22 -1.57070313e-22]",64.0,5.0,0,610,0.66393996646585
200,"[-3.35215992e-23 -2.81656201e-23 -1.68150173e-22 ...  2.53457288e-22
  1.67846609e-22  3.06671346e-24]",29.0,21.0,0,610,1.9606892082778866
201,"[-1.12969958e-21 -1.31165811e-21 -1.15266208e-21 ...  2.06499617e-22
  5.18494309e-23  4.68183049e-23]",144.0,143.0,1,610,9.81816882797636
202,"[ 6.29893361e-22  6.23573132e-22  4.90816036e-22 ... -1.07822694e-22
 -2.22077012e-22 -4.82520377e-23]",71.0,45.0,1,610,3.897354994617888
203,"[-1.02850410e-21 -7.21810932e-22 -1.11680953e-21 ... -5.11329697e-24
 -6.01777036e-23  9.13868943e-23]",120.0,67.0,1,610,6.782897137313539
204,"[-3.32187842e-23 -2.10496743e-22 -1.42997266e-22 ...  1.91273273e-23
 -1.54734684e-22 -1.46265760e-22]",146.0,138.0,0,610,10.867167464215179
205,"[ 2.36892354e-22  1.25602347e-22  4.78153983e-23 ...  4.07188944e-23
 -5.50777270e-23  9.37381254e-23]",24.0,5.0,2,610,0.6018616901153108
206,"[ 3.05190549e-22  1.68101662e-22  3.73099187e-22 ...  1.26912806e-22
 -1.17618145e-22 -1.21095415e-22]",120.0,40.0,0,610,4.049669981632604
207,"[ 1.44220172e-22  9.52798381e-23  1.83478269e-22 ...  1.26900849e-23
 -1.95805101e-22 -1.21326727e-22]",148.0,41.0,2,610,3.892008236925609
208,"[-6.24320691e-22 -2.88724359e-22 -6.96917067e-22 ...  7.00326249e-23
  1.40017444e-23 -3.65774943e-22]",76.0,37.0,2,610,3.8074359130218043
209,"[-1.40170927e-22 -2.39140559e-22 -2.08219122e-22 ... -4.87639112e-23
  2.27774600e-24  1.26051192e-22]",84.0,10.0,2,610,1.058833625697021
210,"[-4.11295671e-22 -3.78473988e-22 -3.48744587e-22 ... -1.91697220e-22
 -6.85087602e-23 -2.17074662e-22]",111.0,23.0,1,610,2.4191847277245846
211,"[-3.00426659e-22 -2.34835113e-22 -4.87477795e-22 ...  6.31155047e-23
 -9.19475893e-23  9.85613566e-23]",130.0,84.0,2,610,6.638625510166132
212,"[ 2.44280790e-22  3.26556590e-22  2.09870937e-22 ... -1.37345698e-22
  1.03583368e-22  1.64031146e-22]",129.0,20.0,2,610,2.202719056617976
213,"[ 5.66224490e-22  8.58496509e-22  5.01926488e-22 ...  7.10121747e-23
 -2.23553433e-22 -3.60811564e-23]",145.0,43.0,2,610,4.6925131295644675
214,"[-1.08042970e-21 -1.14476502e-21 -1.27112324e-21 ... -3.88627639e-23
 -2.57722749e-23  1.66006718e-22]",124.0,110.0,1,610,8.822095501963492
215,"[ 1.33661691e-22 -1.31433215e-22  1.27227591e-22 ... -6.73767739e-23
 -5.47777311e-23  4.57626697e-23]",32.0,8.0,1,610,0.7704388218753317
216,"[ 1.88553198e-22  1.68657111e-22  3.43508447e-22 ... -3.49647337e-23
  2.04836467e-22  9.19267865e-23]",59.0,19.0,1,610,2.0202705066387314
217,"[-6.25030674e-23 -2.17194411e-22  3.41213011e-23 ... -2.26919125e-23
 -3.04046435e-22  1.42404302e-22]",63.0,23.0,2,610,2.411774692802735
218,"[ 6.45251316e-22  6.40792762e-22  6.47760768e-22 ... -1.32920803e-22
  1.84517917e-23  1.16345273e-22]",119.0,63.0,0,610,6.070926301852689
219,"[-7.74053665e-23 -2.56022381e-22  3.31055033e-23 ...  2.52554360e-23
  5.26188593e-23 -2.56344188e-23]",138.0,7.0,2,610,0.8689259854403445
220,"[-2.17340964e-22 -2.33359787e-22 -2.04653095e-22 ... -5.56807705e-23
  8.59980734e-23 -4.41488862e-23]",136.0,62.0,2,610,5.140697748508712
221,"[ 3.71507451e-22  5.14239828e-22  5.33473195e-22 ... -6.79371660e-23
  3.16654821e-23  1.53331303e-22]",79.0,58.74,1,610,4.89822998771694
222,"[-8.40797578e-22 -8.54312395e-22 -6.97670028e-22 ...  1.24827903e-22
  1.24451931e-22  1.31520292e-22]",103.0,94.0,1,610,7.325604444758756
223,"[ 7.37063846e-22  8.29023876e-22  7.33462618e-22 ... -7.15252630e-23
 -1.06351953e-22  6.44535943e-23]",150.0,46.0,2,610,4.905784130372625
224,"[-1.46048232e-22 -3.14812417e-23 -1.58786914e-22 ...  2.80963441e-22
  1.14259016e-22 -1.19827362e-22]",93.0,34.0,1,610,3.521358432388673
225,"[3.95421562e-22 8.15270406e-22 3.77448700e-22 ... 1.53286308e-22
 3.14411738e-23 1.93150400e-22]",92.0,78.0,0,610,6.74095954822552
226,"[-2.03092443e-22  1.16481411e-22 -1.69694088e-22 ...  7.48949861e-23
  7.25773760e-23  1.49536974e-22]",105.0,91.0,1,610,6.24401857315392
227,"[ 1.09633815e-21  9.74892690e-22  1.04035998e-21 ... -1.98077462e-22
  1.07826451e-23 -9.14170876e-23]",102.0,84.0,2,610,6.924468711111893
228,"[1.62800872e-22 3.60506739e-22 1.71610647e-22 ... 1.30821759e-22
 2.03545985e-23 1.71632513e-22]",110.0,12.102,1,610,1.5511278283498637
229,"[ 4.05362251e-22  2.84120076e-22  2.18687170e-22 ... -6.88199233e-23
  2.19131585e-22 -9.00828979e-23]",124.0,38.0,2,610,4.25909153019049
230,"[ 3.24893581e-22  2.65732621e-22  5.23287416e-22 ...  2.40152322e-22
  1.30291576e-22 -1.95078870e-23]",92.0,30.0,1,610,3.4653767370097075
231,"[-5.89749218e-23  4.23884508e-23  7.02047393e-23 ... -1.02449708e-22
 -1.60645126e-22 -3.37862647e-23]",136.0,1.0,1,610,0.2002534065497768
232,"[-9.61217247e-22 -9.42829576e-22 -1.16373669e-21 ...  1.04516669e-22
  1.38814641e-22 -2.07139010e-22]",120.0,94.0,1,610,8.082896261162782
233,"[ 1.93059789e-22 -8.39593235e-23  4.75871670e-22 ...  1.30550926e-22
  1.72682126e-24  1.85955838e-23]",50.0,8.0,2,610,0.7186004501963277
234,"[9.42867971e-22 9.77939141e-22 8.80405686e-22 ... 8.72486904e-23
 3.51470411e-23 4.04746222e-23]",122.0,121.0,0,610,9.649916919248973
235,"[-2.71227610e-24  3.00110307e-23 -2.57356962e-22 ...  1.53740677e-22
  5.43144594e-23 -6.50757259e-23]",106.0,23.0,0,610,2.4970231020241918
236,"[2.30218681e-22 3.71729960e-22 3.27957394e-22 ... 1.21245199e-22
 1.14170680e-22 8.38648880e-24]",106.0,44.0,0,610,3.7486194901526337
237,"[ 4.18104727e-22  1.74313824e-22  2.02345536e-22 ... -1.54385561e-22
 -9.16504712e-23 -1.06725077e-22]",61.0,34.0,2,610,3.023218662077048
238,"[-4.38570022e-24  1.30347662e-22  3.49984231e-23 ...  9.80792463e-23
  4.76164827e-23 -3.52469509e-23]",104.0,58.0,1,610,5.434799470270478
239,"[-1.23897907e-21 -1.21796209e-21 -1.52682364e-21 ...  6.78239037e-23
  2.54324887e-22  1.23235856e-22]",129.0,113.0,2,610,8.752148131697018
240,"[-7.60844045e-22 -3.83016351e-22 -2.76735694e-22 ... -9.74993977e-23
 -1.60226083e-23 -1.11712686e-22]",90.0,83.0,2,610,6.59960112513874
241,"[ 5.14025403e-22  6.65593563e-22  6.46017185e-22 ...  1.20978984e-23
 -1.57641206e-22 -1.05897557e-22]",95.0,46.0,2,610,4.909465361326603
242,"[ 4.24165698e-24 -2.03843361e-22 -1.40723108e-22 ... -1.88634882e-22
  1.91886514e-22  1.37397819e-22]",68.0,7.0,0,610,0.7944315742682329
243,"[ 1.38221738e-21  1.13253964e-21  1.28515507e-21 ... -1.31467901e-22
  2.48475880e-22  1.95458548e-23]",142.0,126.0,1,610,9.241327997069028
244,"[-1.10871472e-21 -6.49799870e-22 -7.69410879e-22 ... -2.77233734e-22
 -1.57198950e-22 -9.12796316e-23]",135.0,77.0,0,610,7.325453180490682
245,"[ 5.57382063e-22  5.74962531e-22  2.79644434e-22 ... -1.34746913e-22
 -4.59246523e-23 -6.08946902e-23]",57.0,24.0,2,610,2.53492142268584
246,"[ 8.32114172e-23  1.63365000e-22 -3.88757350e-23 ...  4.34527457e-23
  5.10940002e-23  7.22736325e-23]",30.0,2.0,1,610,0.26491327335676046
247,"[-1.56013136e-22  8.83473216e-23 -2.06706542e-22 ...  8.14888410e-23
 -1.62154429e-22 -5.86622225e-23]",40.0,3.0,1,610,0.3668527477039911
248,"[ 9.29948375e-22  8.01396543e-22  6.76750713e-22 ...  3.65842077e-23
 -1.14480962e-22  6.09317567e-23]",81.0,78.0,0,610,6.693063115637285
249,"[-1.76699314e-22 -3.48995158e-22 -1.93487237e-22 ...  1.78545271e-22
  3.31130373e-23 -4.53720604e-23]",125.0,107.0,1,610,8.752172858960307
250,"[-1.56591160e-22  1.94870090e-22 -1.77999073e-23 ...  1.41236087e-22
 -4.99147634e-23  1.07361770e-23]",39.0,1.0,2,610,0.1334769593073111
251,"[-3.66835603e-22 -5.88705281e-22 -6.05464204e-22 ... -1.40319384e-22
 -1.00066275e-22 -4.20462362e-24]",81.0,58.0,1,610,4.775867673584732
252,"[ 1.59996514e-22 -5.04701759e-23 -2.73325251e-23 ...  2.93982198e-22
 -6.12966483e-23 -1.92046039e-22]",106.0,4.0,0,610,0.5741374884047062
253,"[-6.47614799e-22 -5.50950968e-22 -5.00225006e-22 ...  3.21287973e-22
  4.61664291e-23  1.81803599e-23]",120.0,118.0,0,610,8.380100610605979
254,"[ 5.83658283e-22  2.23095589e-22  3.65978053e-22 ...  1.23187783e-22
 -1.41657887e-22 -9.95815047e-24]",97.0,83.863,0,610,6.660262580205632
255,"[-3.05072379e-22  1.08384185e-23 -1.47823599e-22 ...  1.12429110e-22
  8.62030182e-23 -9.04631707e-24]",92.0,25.0,2,610,2.757161006839125
256,"[ 1.48086273e-22  1.27540312e-22  1.83452304e-22 ... -6.92896016e-24
  8.84177051e-24  1.30866201e-22]",44.0,33.0,1,610,2.547908792575962
257,"[-5.93387060e-22 -9.69511453e-22 -8.38940502e-22 ... -4.60500566e-24
 -2.61537564e-22 -1.83822165e-22]",104.0,48.0,2,610,4.5568282120652706
258,"[ 8.96693754e-22  9.72765630e-22  1.11265768e-21 ...  2.58012605e-22
 -6.00456569e-23  1.56578442e-22]",148.0,107.0,2,610,8.875322832747907
259,"[-8.23068902e-23  3.22606577e-23 -2.35595540e-23 ...  2.09290491e-22
 -8.66745783e-23 -2.07370355e-22]",149.0,38.0,1,610,3.952239406446697
260,"[ 2.01084378e-22  1.62014677e-22 -1.18319946e-23 ... -1.50596397e-23
 -4.53067696e-23  3.72913722e-23]",116.0,9.0,1,610,1.1810546529248263
261,"[-4.22146457e-22 -1.40906005e-22 -1.37058231e-22 ... -1.62072849e-22
  8.08063228e-23 -4.23112906e-23]",99.0,24.0,2,610,2.5393552325064195
262,"[-6.92534234e-23 -5.05193203e-23 -1.14385292e-22 ...  1.69324581e-22
 -4.18195653e-23 -2.23381974e-23]",36.0,7.0,1,610,0.6609124688349056
263,"[ 9.29796903e-25  1.69130558e-22  5.49385314e-23 ...  1.07646261e-22
 -4.41653544e-24  5.77466268e-23]",32.0,3.0,1,610,0.33696403228465127
264,"[ 9.98903842e-24 -1.29268268e-22 -2.95727954e-22 ...  1.59125470e-23
 -6.98880265e-23  5.13764205e-23]",90.0,43.0,0,610,3.974895794911151
265,"[ 4.70872027e-22  4.83712547e-22  5.37082050e-22 ... -2.11200396e-22
  2.33398839e-22  1.40937398e-22]",88.0,30.0,0,610,3.489289304761992
266,"[-8.59128699e-22 -1.05434674e-21 -1.16115448e-21 ... -3.65406973e-22
 -9.26184214e-24 -2.30490599e-24]",118.0,90.0,1,610,7.4649174967571446
267,"[ 7.40548761e-22  6.96021767e-22  8.67767705e-22 ...  1.44836229e-22
  6.96340218e-23 -4.35103429e-24]",112.0,66.0,2,610,5.718574567637999
268,"[ 1.15197459e-21  1.03400757e-21  1.07638118e-21 ... -8.47680599e-24
 -9.48618865e-23  5.88387965e-23]",144.0,122.0,0,610,9.698046353296137
269,"[ 5.33969012e-22  4.97185429e-22  3.22534169e-22 ...  1.17080354e-22
  8.20029999e-23 -1.35612158e-22]",136.0,43.0,2,610,4.292158500192703
270,"[ 3.36971363e-22  5.81786713e-22  3.72880514e-22 ... -6.64449137e-23
  2.30377914e-23 -5.11274118e-24]",120.0,90.0,0,610,6.830633068388361
271,"[ 2.50778079e-22 -1.96958765e-22  1.82443784e-22 ... -9.95698752e-23
  1.37976386e-22  4.56317517e-23]",122.0,3.0,1,610,0.43677142200148555
272,"[-2.63619319e-22 -9.34395374e-23 -1.60411633e-22 ...  7.70550989e-23
 -2.89701163e-22  2.87681810e-23]",139.0,97.0,0,610,7.308816162910867
273,"[-7.41165360e-23  9.68817461e-23  7.50181431e-23 ... -1.26202674e-22
  9.09778584e-23 -8.92254730e-23]",35.0,16.0,2,610,1.695801515971185
274,"[ 1.66941581e-22 -2.39652179e-22 -8.95120829e-23 ... -1.04439060e-22
 -7.82899041e-23  6.30027999e-23]",14.0,1.0,0,610,0.10997904856322097
275,"[-3.09766443e-22 -1.58961834e-22 -1.99203394e-22 ... -1.03214322e-22
  4.62212227e-23 -5.93602852e-23]",134.0,131.0,1,610,11.324979728004957
276,"[-4.60287353e-22 -3.76236062e-22 -3.85640507e-22 ... -1.21830466e-22
 -5.89278053e-24  5.60242463e-23]",111.0,90.0,0,610,7.909686211701082
277,"[-8.46628268e-22 -7.59096935e-22 -7.27519563e-22 ...  2.22795850e-23
 -4.83649478e-23  1.08534451e-22]",128.0,63.0,0,610,5.653387242864941
278,"[-6.07815817e-22 -5.43884484e-22 -6.65762019e-22 ... -2.64978403e-23
 -1.82131846e-22 -2.58520706e-22]",123.0,65.529,0,610,6.531804421867563
279,"[-9.52101894e-22 -6.58189361e-22 -9.29044305e-22 ...  6.83601770e-23
 -1.50254150e-23  1.33328082e-22]",146.0,73.0,0,610,5.785678437702151
280,"[ 6.58111517e-22  5.51209136e-22  3.24007674e-22 ... -1.08845856e-22
 -1.84223972e-22  2.97301732e-22]",92.0,26.0,2,610,2.8992488693441816
281,"[8.87343523e-23 1.93595102e-22 3.04345376e-22 ... 9.22802792e-23
 6.76708838e-23 5.57661829e-24]",40.0,8.0,1,610,0.7877214534645891
282,"[-5.09026870e-22 -4.18373130e-22 -5.46292498e-22 ... -5.50859028e-23
  8.23137164e-23  7.36621284e-23]",109.0,39.0,1,610,3.977214124642947
283,"[-2.66370186e-22 -5.37582182e-22 -3.64623615e-22 ...  6.27250106e-24
 -2.20072004e-22  2.47655741e-23]",37.0,37.0,1,610,2.9370990914066604
284,"[-3.18098685e-22 -3.04707905e-22  3.06929106e-23 ...  1.88608440e-22
 -2.03593763e-23  5.45511486e-23]",135.0,119.0,2,610,8.612883123736816
285,"[-1.03758838e-22 -2.67147588e-22 -3.65909934e-22 ...  1.91740420e-23
  1.86481704e-22  9.31747474e-23]",147.0,127.0,0,610,9.932106922707726
286,"[-4.35908155e-22 -2.24893553e-22 -6.04564107e-22 ... -1.92587169e-22
  2.60606294e-24  1.88456091e-22]",65.0,31.0,1,610,3.1315640759167285
287,"[ 1.57429722e-22 -2.68191075e-23  4.61773726e-22 ...  2.18879895e-23
 -3.24810177e-23  6.19723388e-23]",68.0,14.0,0,610,1.5756033079370029
288,"[ 1.49896273e-21  1.68536125e-21  1.46390245e-21 ... -7.83525035e-24
 -1.19408383e-22 -8.32634890e-23]",146.0,99.0,2,610,8.404064363834154
289,"[ 3.68992343e-22  3.17426441e-22  3.33410022e-22 ...  1.26207207e-22
 -8.93130132e-23  1.04980874e-22]",79.0,37.468,2,610,3.671426727576375
290,"[ 1.68219490e-22  5.26946709e-22  2.06204274e-22 ...  2.82037344e-23
  8.46986745e-23 -1.18937953e-22]",110.0,81.741,1,610,7.320394007170762
291,"[ 1.54194802e-22 -9.95678412e-23  1.22113338e-22 ...  1.16598407e-23
  6.19048779e-24 -2.60255189e-23]",105.0,2.0,0,610,0.3658880019337487
292,"[ 7.19444668e-23 -2.34440715e-22 -3.88975887e-22 ... -1.25601706e-22
  6.83480183e-23  4.40267775e-23]",32.0,13.0,1,610,1.3913327336304717
293,"[-3.54203499e-22 -4.03487069e-22 -1.78709324e-22 ...  5.24484756e-23
  2.04268034e-23  4.20206016e-23]",78.0,24.0,1,610,3.1240532994085912
294,"[ 2.02230882e-22 -3.52957842e-23  2.57574472e-22 ... -2.00250976e-22
  4.13816681e-23 -2.87173407e-23]",138.0,55.0,1,610,5.703496062731487
295,"[ 5.84315095e-24  1.95322251e-22  2.86943688e-22 ...  1.77172808e-22
 -1.32800480e-22  1.42509994e-22]",78.0,10.0,1,610,1.192878753706568
296,"[-3.58883185e-22  8.69096570e-23 -2.87450283e-22 ... -9.92623091e-23
 -1.50599118e-22 -9.96702867e-23]",81.0,14.0,1,610,1.5686795126562019
297,"[ 2.53643550e-22  3.79376259e-22  9.60536433e-23 ...  1.09382120e-22
 -1.39850614e-22  1.94592032e-22]",94.0,28.0,1,610,2.8626950195291596
298,"[ 3.16992514e-22  4.87965470e-22  2.48861634e-22 ... -1.97079685e-22
 -1.37835546e-22 -1.13416958e-23]",105.0,56.0,0,610,5.334678202130161
299,"[ 4.63333444e-23  6.49528162e-23 -8.75350946e-23 ...  9.97164059e-23
 -2.65905195e-23  2.29485310e-22]",48.0,4.0,1,610,0.47864545261451275
300,"[-3.23818692e-22 -3.01949860e-22 -4.86739914e-22 ... -1.85979440e-22
  2.49503550e-22 -4.55254851e-23]",60.0,51.0,0,610,3.8157517762629136
301,"[ 1.53930967e-22  3.61427127e-22  9.61466807e-23 ... -6.88535846e-23
  8.15238538e-23 -2.09067390e-22]",130.0,73.0,0,610,6.557707853078294
302,"[ 1.20042761e-21  1.13224711e-21  1.27276089e-21 ... -1.32222571e-22
  7.45371376e-23  1.21324573e-22]",140.0,128.0,0,610,8.788914628642141
303,"[-3.78038703e-22 -7.08887121e-23 -1.87810321e-22 ... -1.00774397e-22
 -2.79774279e-23 -2.18642362e-22]",35.0,17.0,0,610,1.7600177749658203
304,"[ 1.31457303e-22 -3.01591526e-22 -1.30562794e-22 ...  2.01631705e-22
  1.26854989e-22 -1.77287545e-22]",99.0,18.0,1,610,2.166864662552845
305,"[-6.17248060e-22 -5.08764862e-22 -5.02590542e-22 ... -6.27978856e-23
  8.50201399e-24  4.73522547e-23]",102.0,58.0,1,610,5.520220191125554
306,"[ 4.73966548e-22  7.71445735e-22  6.51449369e-22 ...  1.09624812e-22
 -1.37023949e-22  2.13379784e-22]",113.0,65.0,2,610,6.0629712794531105
307,"[-3.64524681e-22 -3.37206518e-25 -1.22598325e-23 ...  3.63310653e-23
  2.07762715e-23  1.72857059e-22]",32.0,17.0,2,610,1.7771541878965014
308,"[ 4.76657789e-22  5.46515806e-22  3.56457124e-22 ... -2.30275362e-22
  1.83496608e-23 -1.20045518e-23]",111.0,74.0,0,610,6.456918757933836
309,"[-3.68994914e-22 -1.99477563e-22 -2.00996154e-22 ...  9.02444829e-24
  3.77845476e-22 -5.35649997e-23]",35.0,18.0,0,610,1.6267467224637977
310,"[-8.65714449e-23 -4.71442083e-22 -9.77505776e-23 ...  1.75203655e-22
 -1.03285245e-22  8.65260634e-23]",104.0,16.0,0,610,2.136567315099947
311,"[ 1.35365017e-22  1.86577404e-22 -9.92417193e-23 ... -2.94169752e-22
 -2.91743173e-23 -5.88007615e-23]",78.0,3.0,1,610,0.4567563706860349
312,"[ 8.00313682e-23 -1.29548301e-22 -1.09127170e-22 ...  1.04411533e-22
  7.93873591e-23 -7.33813375e-23]",71.0,18.0,0,610,2.0586162911169503
313,"[-1.12030097e-23  2.10759125e-22 -2.23163631e-24 ...  4.32569653e-23
  2.72173339e-22  2.23961092e-22]",32.0,19.0,0,610,1.5610756979070046
